,Ids
2132,1038761
2133,1001469
2134,1182943
2135,1018078
2136,1028065
2137,1118730
2138,1055690
2139,1258940
2140,1288253
2141,1109251
2142,1040103
2143,1123130
2144,1019791
2145,1020137
2146,1124218
2147,1003925
2148,1122479
2149,1026569
2150,1182927
2151,1303198
2152,1266055
2153,1098241
2154,1004751
2155,1039229
2156,1024442
2157,1277677
2158,1219600
2159,1193554
2160,1037080
2161,1294911
2162,1128736470
2163,1116940
2164,1254065
2165,1268937
2166,1039911
2167,1124013
2168,1204513
2169,1020412
2170,1262203
2171,1224778
2172,1059661
2173,1001361
2174,1046357
2175,1194240
2176,1018450
2177,1118420
2178,1020854
2179,1303171
2180,1021486
2181,1005626
2182,1122274
2183,1004123
2184,1219804
2185,1123114
2186,1099108
2187,1099230
2188,1099469
2189,1277049
2190,1002589
2191,1105361
2192,1037510
2193,106801
2194,1294512
2195,1022288
2196,1210769
2197,1180169
2198,1255711
2199,1304917
2200,1108794
2201,1133829
2202,1003127
2203,1019406
2204,1024116
2205,1242237
2206,1123467
2207,1023624
2208,1233025
2209,1091328
2210,1274139
2211,1283499
2212,1023039
2213,1051032
2214,1034391
2215,1017411
2216,1112082
2217,1099795
2218,1194003
2219,1035096
2220,1037170
2221,1097628
2222,1206303
2223,1131095
2224,1280732
2225,1254880
2226,1042548
2227,1286676
2228,1194143
2229,1025384
2230,1277723
2231,1038605
2232,1296493
2233,1100459
2234,1297724
2235,1211889
2236,1001060
2237,1006207
2238,1055852
2239,1262009
2240,1255690
2241,1041266
2242,1220020
2243,1116401
2244,1047604
2245,1017527
2246,1202189
2247,1236768
2248,1047710
2249,1131494
2250,1291467
2251,1112171
2252,1232398
2253,1183524
2254,1109952
2255,1115391
2256,1045016
2257,1254782
2258,1025376
2259,1005839
2260,1057618
2261,1202480
2262,1233165
2263,1123360
2264,1017403
2265,1292188
2266,1092251
2267,1036530
2268,1124307
2269,1262980
2270,1123122
2271,1093444
2272,1048570
2273,1039741
2274,1018930
2275,1042530
2276,1006304
2277,1092804
2278,1225448
2279,1303953
2280,1126261
2281,1128345
2282,1034227
2283,1048465
2284,1058304
2285,1215418
2286,1294563
2287,1048791
2288,1225537
2289,1094637
2290,1110900
2291,1109901
2292,1033859
2293,1035010
2294,1134876
2295,1052780
2296,1034871
2297,1054520
2298,1107682
2299,1204980
2300,1266608
2301,1099701
2302,1259920
2303,1053590
2304,1052411
2305,1047515
2306,1135821
2307,1037013
2308,1027921
2309,1052039
2310,1025309
2311,1057332
2312,1003607
2313,1017314
2314,1097830
2315,1036580
2316,1098187
2317,1260243
2318,1206540
2319,1303961
2320,1127870
2321,1112520
2322,1018949
2323,1193651
2324,1035690
2325,1022954
2326,1042858
2327,1254871
2328,1211250
2329,1056263
2330,1091492
2331,1022199
2332,1025368
2333,1099906
2334,1036173
2335,1049798
2336,1101145
2337,1021168
2338,1044869
2339,1096109168
2340,1135813
2341,1225286
2342,1263692
2343,1193597
2344,1005170
2345,1219375
2346,1263676
2347,1270346
2348,1291394
2349,1093240
2350,1021095
2351,1118447
2352,1003950
2353,1135856
2354,1129309
2355,1131630
2356,1033824
2357,1059440
2358,1110322
2359,1028502
2360,1004760
2361,1116630
2362,1020714
2363,1026909
2364,1122703
2365,1036262
2366,1019279
2367,1017446
2368,1120379
2369,1273426
2370,1115227
2371,1129481
2372,1262459
2373,1254898
2374,1020374
2375,1043277
2376,1114506
2377,1018752
2378,1028960
2379,1176595
2380,1266551
2381,1301730
2382,1005081
2383,1214071
2384,1024965
2385,1115200
2386,1241389
2387,1204440
2388,1035282
2389,1026704
2390,1212435
2391,1032704
2392,1239325
2393,1022377
2394,1259911
2395,1018329
2396,1099515
2397,1206494
2398,1054384
2399,1016423
2400,1098705
2401,1114972
2402,1219774
2403,1018124
2404,1096168
2405,1018540
2406,1001680
2407,1024841
2408,1095986
2409,1277138
2410,1126687
2411,1116517
2412,1003917
2413,1126393
2414,1254472
2415,1129341
2416,1020080
2417,1023454
2418,1048147
2419,1054759
2420,1123890
2421,1044400
2422,1018850
2423,1183397
2424,1259741583
2425,1109162
2426,1038389
2427,1021125
2428,1049615
2429,1236393
2430,1017004
2431,1211340
2432,1018477
2433,1002457
2434,1044044
2435,1262190
2436,1022326
2437,1205030463
2438,1233181
2439,1213296
2440,1039814
2441,1086308
2442,1002180
2443,1258346
2444,1219731
2445,1110985
2446,1233890
2447,1036041
2448,1091590
2449,1293737
2450,1303201
2451,1086502
2452,1262173
2453,1017705
2454,1281224
2455,1041312
2456,1206354
2457,1037072
2458,1094963
2459,1110276
2460,1027670
2461,1028413
2462,1274775
2463,1301810
2464,1023470
2465,1017608
2466,1118544
2467,1249630
2468,1217356
2469,1277650
2470,1296272
2471,1109278
2472,1286684
2473,1242318
2474,1021311
2475,1033930
2476,1037340
2477,1205307
2478,1019066
2479,1259440
2480,1004190
2481,1056077
2482,1280430
2483,1202049
2484,1039601
2485,1132016
2486,1019252
2487,1111086
2488,1098993383
2489,1245104
2490,1024906
2491,1058614
2492,1205277
2493,1095170
2494,1099477
2495,1252488
2496,1034790
2497,1027778
2498,1282328
2499,1003003
2500,1117998
2501,1225057
2502,1035517
2503,1057448
2504,1040529
2505,1215396
2506,1005006
2507,1004026
2508,1040545
2509,1121936
2510,1113577
2511,1003364
2512,1042300
2513,1128051
2514,1037269
2515,1292510
2516,1219391
2517,1128248
2518,1047434
2519,1270699
2520,1021460
2521,1304879
2522,1101340
2523,1294300
2524,1026011
2525,1273736
2526,1017985
2527,1019120
2528,1095226
2529,1007556
2530,1026119
2531,1296302
2532,1262742
2533,1035100
2534,1217330
2535,1038850
2536,1102214
2537,1227556
2538,1018183
2539,1183362
2540,1203541
2541,1250787
2542,1280724
2543,1025643
2544,1032550
2545,1053477
2546,1134663
2547,1017055
2548,1058649
2549,1100378
2550,1202375
2551,1098152
2552,1098543
2553,1252879
2554,1037765
2555,1112074
2556,1206613
2557,1283391
2558,1277405
2559,1266152
2560,1044877
2561,1295721
2562,1036840
2563,1285050
2564,1098969
2565,1112120
2566,1260944
2567,1017560
2568,1089013
2569,1027883
2570,1266578
2571,1096940163
2572,1063669
2573,1023942
2574,1109707
2575,1295845
2576,1022890
2577,1053051
2578,1099540
2579,1190725
2580,1266241
2581,1206192
2582,1193910
2583,1100955
2584,1277235
2585,1006452
2586,1039822
2587,1098578
2588,1299956
2589,1010263
2590,1112996
2591,1094785
2592,1118986
2593,1035320
2594,1116932
2595,1180100
2596,1042211
2597,1219901
2598,1289870
2599,1203290
2600,1242180
2601,1126199
2602,1204491
2603,1019341
2604,1227483
2605,1113933
2606,1018817
2607,1255010
2608,1098756
2609,1005154
2610,1110470
2611,1117343
2612,1274880
2613,1118340
2614,1056310
2615,1099655
2616,1034995
2617,1194585
2618,1256661
2619,1096419
2620,1251767
2621,1100645
2622,1113950
2623,1025341
2624,1041550
2625,1305220
2626,1301721
2627,1117882
2628,1180118
2629,1119788
2630,1030213
2631,1124420
2632,1093088
2633,1112325
2634,1113909
2635,1259997
2636,1038680
2637,1261282
2638,1130846
2639,1294440
2640,1003372
2641,1023543
2642,1100696
2643,1107810
2644,1123904
2645,1279459
2646,1035240
2647,1098330
2648,1005316
2649,1041517
2650,1225200
2651,1058150
2652,1099639
2653,1005553
2654,1097059
2655,1259482
2656,1262530
2657,1108506
2658,1019627
2659,1024558
2660,1098543162
2661,1003186
2662,1120190
2663,1133241
2664,1061186
2665,1266764
2666,1294288
2667,1113275
2668,1063952
2669,1118668
2670,1039636
2671,1284266
2672,1262688
2673,1022334
2674,1278690
2675,1286757
2676,1004166
2677,1214071505
2678,1263196
2679,1227823
2680,1036920
2681,1034855
2682,1133357
2683,1111043
2684,1030949
2685,1237004
2686,1039393
2687,1241699
2688,1000667
2689,1123408
2690,1241044
2691,1286749
2692,1038249
2693,1232991
2694,1133276
2695,1018027
2696,1022008
2697,1100602
2698,1056190
2699,1219308
2700,1133403
2701,1116282
2702,1132156
2703,1258923
2704,1040383
2705,1035053
2706,1258907
2707,1023667
2708,1262017
2709,1133314
2710,1245775
2711,1131966
2712,1017179
2713,1241192
2714,1294555
2715,1219618
2716,1032810
2717,10029531163
2718,1294296
2719,1092286
2720,1056298
2721,1254073
2722,1279270
2723,1237047
2724,1026151
2725,1039547
2726,1281151
2727,1026186
2728,12175421064
2729,1040340
2730,1040197
2731,1024272
2732,1029940
2733,1001078
2734,1054686
2735,1036416
2736,1217658
2737,1040685
2738,1285777
2739,1107844
2740,1022318
2741,1119745
2742,1023136
2743,1133330
2744,1297660
2745,1108026
2746,1038540
2747,1022628
2748,1027972
2749,1018981
2750,1133187
2751,1026372
2752,1279564
2753,1032178
2754,1046810
2755,1002066
2756,1135902
2757,1027980
2758,1203010
2759,1114476
2760,1024647
2761,1183400
2762,1294571
2763,1129384
2764,1245325278
2765,1125451
2766,1114000
2767,1245805
2768,1024159
2769,1225413
2770,1025422
2771,1037005
2772,1016547
2773,1052373
2774,1183370
2775,1020455
2776,1021621
2777,1238523
2778,1219863
2779,1122975
2780,1054082
2781,1021869
2782,1017896
2783,1026305
2784,1268872
2785,1027522
2786,1277570
2787,1099582
2788,1044222
2789,1049950
2790,1003151
2791,1263218
2792,1116959
2793,1205269
2794,1042521
2795,1223062
2796,1114930
2797,1109090
2798,1286765
2799,1025260
2800,1023055
2801,1112589
2802,1027492
2803,1261991
2804,1028324
2805,1258826
2806,1022598
2807,1059629
2808,1298127
2809,1118633
2810,1241508
2811,1269003
2812,1202472
2813,1101170
2814,1205811
2815,1268856
2816,1286773
2817,1101064
2818,1026356
2819,1098942
2820,1118676
2821,1025635
2822,1044338
2823,1194186
2824,1123203
2825,1055909
2826,1027468
2827,1004417
2828,1241494
2829,1123190
2830,1097075
2831,1202499
2832,1025716
2833,1239180
2834,1040090
2835,1006290
2836,1039938
2837,1019970
2838,1001256
2839,1034260
2840,1116410
2841,1007904
2842,1063448
2843,1217470254
2844,1035266
2845,1241516
2846,1117122
2847,1232983
2848,1028790
2849,1036149
2850,1005111
2851,1182625
2852,1019708
2853,1036831
2854,1053400
2855,1257471
2856,1039482
2857,1041045
2858,1118706
2859,1001345
2860,1020579
2861,1292536
2862,1027484
2863,1274830
2864,1118684
2865,1294334
2866,1099140
2867,1255924
2868,1095315934
2869,1122851
2870,1255002
2871,1225499
2872,1038303
2873,1023012
2874,1037196
2875,1020293
2876,1046276
2877,1259571
2878,1122304
2879,1039202
2880,1018744
2881,1035703
2882,1277154
2883,1018345
2884,1118692
2885,1122860
2886,1122908
2887,1087460
2888,1193805
2889,1296680
2890,1039520
2891,1095765
2892,1129295
2893,1057154
2894,1256750
2895,1097563
2896,1036319
2897,1029584
2898,1113569
2899,1122550
2900,1279289
2901,1296280
2902,1203533
2903,1023888
2904,1028553
2905,1133748
2906,1020870
2907,1035541
2908,1295748
2909,1233041
2910,1150928
2911,1100467
2912,1020790
2913,1297538
2914,1202405
2915,1296671
2916,1205005
2917,1051970
2918,1123769
2919,1133870
2920,1047175
2921,1036785
2922,1049127
2923,1035487
2924,1005863
2925,1059920
2926,1298119
2927,1058215
2928,1241362
2929,1247980
2930,1239058
2931,1030914
2932,1121910435
2933,1284118
2934,1125460
2935,1129562
2936,1179462
2937,1121235
2938,1124447
2939,1107909
2940,1251775
2941,1038907
2942,1091662
2943,1007513
2944,1119281
2945,1114344
2946,1135031
2947,1006908
2948,1101919
2949,1277111
2950,1129473
2951,1024752
2952,1018809
2953,1029193
2954,1092022
2955,1049330
2956,1045822
2957,1005260
2958,1021834
2959,1021192
2960,1115839
2961,1260057
2962,1212524
2963,1214225
2964,1027450
2965,1241370
2966,1023837
2967,1280910
2968,1182110
2969,1125770
2970,1041576
2971,1023730
2972,1092812
2973,1133225
2974,1022261
2975,1020862
2976,1020439
2977,1017900
2978,1050060
2979,1092944
2980,1126040
2981,1116436
2982,1122347
2983,1296299
2984,1097253
2985,1127357
2986,1097474
2987,1294415
2988,1027107
2989,1123840
2990,1095331
2991,1006479
2992,1023691
2993,1115243
2994,1288156
2995,1025805
2996,1027930
2997,1034723
2998,1241354
2999,1294784
3000,1280880
3001,1125885
3002,1292161
3003,1122436
3004,1056204
3005,1032593
3006,1225049
3007,1023187
3008,1216716
3009,1305000
3010,1260588
3011,1299867
3012,1036874
3013,1118358
3014,1034006
3015,1282883
3016,1179527
3017,1128086
3018,1043625
3019,1219570
3020,1286790
3021,1277758
3022,1193740
3023,1053167
3024,1018159
3025,1061224
3026,1262378
3027,1032151
3028,1024779
3029,1277170
3030,1267639
3031,1044940
3032,1046942
3033,1109693
3034,1177460
3035,1245821
3036,1273434
3037,1044516
3038,1025180
3039,1099043
3040,1048449
3041,1023535
3042,1099426
3043,1241320
3044,1122622
3045,1017870
3046,1061372
3047,1049011
3048,1020188
3049,1262220
3050,1020820
3051,1135830
3052,1135180
3053,1006967
3054,1274384
3055,1305026
3056,1003720
3057,1020463
3058,1294520
3059,1051580
3060,1284568
3061,1058320
3062,1257765
3063,1112198
3064,1280775
3065,1028987
3066,1034898
3067,1038028
3068,1038290
3069,1295624
3070,1025821
3071,1277740
3072,1022075
3073,1289829
3074,1299751
3075,1253948
3076,1025775
3077,1294636
3078,1100793
3079,1294717
3080,1258966
3081,1116851
3082,1253638
3083,1125656
3084,1191039
3085,1280805
3086,1213571
3087,1130080
3088,1113186
3089,1007548
3090,1111973
3091,1041258
3092,1214233
3093,1096788
3094,1281160
3095,1263250
3096,1203312
3097,1248898
3098,1053043
3099,1019317
3100,1018361
3101,1020927
3102,1100386
3103,1126296
3104,1181467
3105,1101854
3106,1099132
3107,1040286
3108,1126180
3109,1025686
3110,1253980
3111,1113127
3112,1006681
3113,1060228
3114,1034464
3115,1193716
3116,1027212
3117,1287141
3118,1184709
3119,1263293
3120,1129694
3121,1023144
3122,1026178
3123,1132024
3124,1262521
3125,1107950
3126,1257226
3127,1019724
3128,1274821
3129,1241206
3130,1295799
3131,1292072
3132,1017390
3133,1180177
3134,1285963
3135,1297473
3136,1296620
3137,1028383
3138,1263269
3139,1129570
3140,1135171
3141,1294474
3142,1179535
3143,1002775
3144,1114182
3145,1020005
3146,1102702
3147,1289730
3148,1055399
3149,1296604
3150,1258958
3151,1036882
3152,1071432
3153,1098047
3154,1096346
3155,1116738
3156,1020161
3157,1100068
3158,1114999
3159,1041622
3160,1034286
3161,1233882
3162,1098780
3163,1193767
3164,1100408
3165,1040677
3166,1110420
3167,1123858
3168,1281178
3169,1129287
3170,1045245
3171,1027875
3172,1280856
3173,1045792
3174,1253514
3175,1033921
3176,1032399
3177,1099132160
3178,1026917
3179,1096966
3180,1182129
3181,1021605
3182,1245724
3183,1277499
3184,1046519
3185,1095862
3186,1056891
3187,1284100
3188,1022865
3189,1117467
3190,1053710
3191,1275615
3192,1266217
3193,1241532
3194,1131532
3195,1043994
3196,1025783
3197,1272764
3198,1277472
3199,1299484
3200,1286137
3201,1254120352
3202,1099566
3203,1258850
3204,1107690
3205,1001736
3206,1029185
3207,1256840
3208,1301713
3209,1021672
3210,1003640
3211,1242199
3212,1116568
3213,1096362
3214,1112775
3215,1277081
3216,1101161
3217,1019643
3218,1133837
3219,1040766
3220,1039903
3221,1044575
3222,1023551
3223,1091611
3224,1027859
3225,1021770
3226,1038184
3227,1031996
3228,1100882
3229,1134418
3230,1124129
3231,1248910
3232,1215701
3233,1294318
3234,1109260
3235,1256726
3236,1039970
3237,1270745
3238,1047337
3239,1111892
3240,1037862441
3241,1036009
3242,1194011
3243,1028740
3244,1099817
3245,1113747
3246,1042270
3247,10309141122
3248,1021524
3249,1134302
3250,1038877
3251,1263528
3252,1043919
3253,1020978
3254,1110381
3255,1007505
3256,1289837
3257,1253816
3258,1297465
3259,1020692
3260,1241265
3261,1225103
3262,1193899
3263,1023756067
3264,1301985
3265,1212397
3266,1047353
3267,1212494
3268,1034600
3269,1094386
3270,1098900
3271,1016580
3272,1017268
3273,1100050
3274,1239376
3275,1096915
3276,1232797
3277,1048422
3278,1025481
3279,1116983
3280,1019368
3281,1028189
3282,1119966
3283,1110977
3284,1041452364
3285,1280040
3286,1273450
3287,1006363
3288,1007157
3289,1010700
3290,1113003
3291,1182013
3292,1027190
3293,1024329
3294,1283464
3295,1111752
3296,1007378
3297,1276670
3298,1032658
3299,1232282
3300,1058142
3301,1129422
3302,1255681
3303,1286846
3304,1266780
3305,1278614
3306,1003933
3307,1041070
3308,1217747
3309,1126458
3310,1194402
3311,1126717
3312,1117947
3313,1006150
3314,1022660
3315,1274031
3316,1022130
3317,1123939
3318,1125265
3319,1284525
3320,1110969
3321,1095846
3322,1019392
3323,1020552
3324,1003780
3325,1219340
3326,1304003
3327,1294385
3328,1108433
3329,1113631
3330,1019570
3331,1024590
3332,1022423
3333,1119753
3334,1203061
3335,1301802
3336,1117530
3337,1069322
3338,1024027
3339,1118382
3340,1098314
3341,1111922
3342,1128124
3343,1031031
3344,1296590
3345,1296256
3346,1102915
3347,1225294
3348,1135287
3349,1126083
3350,1130242
3351,1282913
3352,1016571
3353,1114611
3354,1123181
3355,1045288515
3356,1193619
3357,1025694
3358,1277847
3359,1027891
3360,1225421
3361,1096486935
3362,1019015
3363,1258877
3364,1125893
3365,1040170
3366,1043862
3367,1038257
3368,1027948
3369,1100530
3370,1193600
3371,1117335
3372,1042823
3373,1006916
3374,1036297
3375,1007130
3376,1126270
3377,1289896
3378,1038621
3379,1024388
3380,1070363
3381,1023632
3382,1034448
3383,1098420
3384,1134370
3385,1094343
3386,1267620
3387,1026380
3388,1256700
3389,1055593
3390,1294407
3391,1016814
3392,1277189
3393,1089293
3394,1266179
3395,1121650
3396,1134515
3397,1193775
3398,1020382
3399,1023713
3400,1098144
3401,1098640
3402,1121952369
3403,1262351
3404,1041690
3405,1001361080
3406,1263072
3407,1036513
3408,1215370
3409,1219766
3410,1204572
3411,1265946
3412,1027735
3413,1017497
3414,1124374
3415,1258931
3416,1287370
3417,1190768
3418,1286153
3419,1202430
3420,1066056
3421,1112651
3422,1046403
3423,1133799
3424,1292048
3425,1259385
3426,1217887
3427,1110004
3428,1020358
3429,1123785
3430,1133322
3431,1124927
3432,1203029
3433,1128760
3434,1096036
3435,1134019
3436,1040871
3437,1109235
3438,1305042
3439,1277367
3440,1206583
3441,1256785
3442,1002279
3443,1232274
3444,1099884
3445,1043358
3446,1262670
3447,1023314
3448,1263161
3449,1299476
3450,1182617
3451,1027719
3452,1133985
3453,1182978
3454,1301683
3455,1046098
3456,1119796
3457,1280945
3458,1259466
3459,1037218
3460,1058479
3461,1038036
3462,1270281
3463,1133306
3464,1099760
3465,1010581
3466,1113224
3467,1045385
3468,1026089
3469,1291602
3470,1284126
3471,1119060
3472,1123726
3473,1131621
3474,1099876
3475,1257315
3476,1181963
3477,1263226
3478,1183354
3479,1294580
3480,1097172
3481,1025856
3482,1213601
3483,1101714
3484,1253620
3485,1113984
3486,1099922
3487,1263170
3488,1130536
3489,1262513
3490,1102320
3491,1305115
3492,1025058
3493,1257269
3494,1108760
3495,1014269
3496,1130331
3497,1177362
3498,1045644
3499,1016903
3500,1004840
3501,1132075
3502,1129031
3503,1203550821
3504,1102028
3505,1127152
3506,1286196
3507,1095447
3508,1126059
3509,1024760
3510,1106180
3511,1099159
3512,1026224
3513,1292030
3514,1110411
3515,1241311
3516,1301780
3517,1193961
3518,1099370
3519,1039121
3520,1294733
3521,1123947
3522,1036440
3523,1020447
3524,1035924
