EAN,SKU,Nome,Marca,Descrição,Farmácia,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Cidade,Região
7891058011406.0,14244,CEPACOL LIQUIDO ANTISSEPTICO BUCAL FLUOR 250 ML x 1,CEPACOL,Cepacol Sol.Fluor 250M,Farma Conde,11.99,9.83,0.18,São Paulo,Sudeste
7891058016067.0,12721,CEPACOL LIQUIDO ANTISSEPTICO BUCAL FLUOR LEVE 500ML PAGUE 350ML 500 ML x 1,CEPACOL,Cepacol Sol. Fluor L500 P350M,Farma Conde,16.99,13.93,0.18,São Paulo,Sudeste
7891058011413.0,14247,CEPACOL LIQUIDO ANTISSEPTICO BUCAL MENTA 250 ML x 1,CEPACOL,Cepacol Sol.Menta 250M,Farma Conde,13.99,9.2,0.34,São Paulo,Sudeste
7891058011369.0,14249,CEPACOL LIQUIDO ANTISSEPTICO BUCAL JUNIOR TUTTI FRUTTI 250 ML x 1,CEPACOL,Cepacol Sol.T.Frutti 250M,Farma Conde,13.99,9.2,0.34,São Paulo,Sudeste
7896658016677.0,5883,BRAVAN COMPRIMIDO REVESTIDO 160MG x 30,ACHE,"Bravan é utilizado para os tratamentos de pressão alta, insuficiência cardíaca e pós-infarto do miocárdio em pacientes recebendo terapêutica usual. Bravan é usado para tratar a pressão arterial elevada. A pressão arterial elevada aumenta a carga de trabalho do coração e artérias. Se isto continuar por muito tempo, pode danificar os vasos sanguíneos do cérebro, coração e rins, e pode resultar em um acidente vascular cerebral, insuficiência cardíaca ou insuficiência renal. A pressão arterial elevada aumenta o risco de ataques cardíacos. A redução da pressão arterial para valores normais diminui o risco de desenvolvimento destas doenças. Bravan também é usado para tratar a insuficiência cardíaca. A insuficiência cardíaca está associada à falta de ar e inchaço dos pés e pernas devido ao acúmulo de fluidos. A insuficiência cardíaca ocorre quando o músculo do coração não consegue bombear o sangue com força suficiente para abastecer o corpo. Bravan pode também ser usado para tratar pessoas que sofreram um ataque cardíaco (infarto domiocárdio) para melhorar a sobrevida e reduzir problemas cardíacos.BRAVAN 160MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,58.1,47.64,0.18,São Paulo,Sudeste
7896658016653.0,5882,BRAVAN COMPRIMIDO REVESTIDO 80MG x 30,ACHE,"Bravan é utilizado para os tratamentos de pressão alta, insuficiência cardíaca e pós-infarto do miocárdio em pacientes recebendo terapêutica usual. Bravan é usado para tratar a pressão arterial elevada. A pressão arterial elevada aumenta a carga de trabalho do coração e artérias. Se isto continuar por muito tempo, pode danificar os vasos sanguíneos do cérebro, coração e rins, e pode resultar em um acidente vascular cerebral, insuficiência cardíaca ou insuficiência renal. A pressão arterial elevada aumenta o risco de ataques cardíacos. A redução da pressão arterial para valores normais diminui o risco de desenvolvimento destas doenças. Bravan também é usado para tratar a insuficiência cardíaca. A insuficiência cardíaca está associada à falta de ar e inchaço dos pés e pernas devido ao acúmulo de fluidos. A insuficiência cardíaca ocorre quando o músculo do coração não consegue bombear o sangue com força suficiente para abastecer o corpo.
Bravan pode também ser usado para tratar pessoas que sofreram um ataque cardíaco (infarto domiocárdio) para melhorar a sobrevida e reduzir problemas cardíacos.BRAVAN 80MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,58.1,47.64,0.18,São Paulo,Sudeste
7896658016691.0,5884,BRAVAN COMPRIMIDO REVESTIDO 320MG x 30,ACHE,Bravan Comprimido Revestido 320Mg X 3,Farma Conde,58.1,47.64,0.18,São Paulo,Sudeste
7896181901747.0,5072,CORDAREX COMPRIMIDO 5MG x 30,ACHE,"Cordarex é indicado como medicamento de primeira escolha no tratamento da hipertensão (pressão alta) e angina de peito (dor no peito, por doença do coração) devido à isquemia miocárdica (falta de sangue no coração). Cordarex pode ser usado isoladamente ou em combinação com outros medicamentos para tratar as mesmas indicações acima.CORDAREX 5MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,36.54,29.96,0.18,São Paulo,Sudeste
7896658027123.0,4684,TREZETE COMPRIMIDO REVESTIDO 10MG x 30,ACHE,"Trezete deve ser usado como terapia auxiliar à dieta em pacientes considerados como de alto ou muito alto risco cardiovascular, quando a resposta à dieta e aos exercícios é inadequada em pacientes adultos com hipercolesterolemia primária (familiar heterozigótica ou não familiar) ou com dislipidemia mista.",Farma Conde,89.19,65.09,0.27,São Paulo,Sudeste
7896658027130.0,4685,TREZETE COMPRIMIDO REVESTIDO 20MG x 30,ACHE,"rezete deve ser usado como terapia auxiliar à dieta em pacientes considerados como de alto ou muito alto risco cardiovascular, quando a resposta à dieta e aos exercícios é inadequada em pacientes adultos com hipercolesterolemia primária (familiar heterozigótica ou não familiar) ou com dislipidemia mista. Em pacientes adultos com hipercolesterolemia Trezete é indicado para: Redução do LDL-colesterol, colesterol total e triglicérides elevados; diminuição de ApoB.TREZETE 20/10MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,126.08,97.52,0.23,São Paulo,Sudeste
7896658019036.0,5846,OSTEOBAN COMPRIMIDO REVESTIDO 150MG x 1,ACHE,"Osteoban é indicado para o tratamento da osteoporose (enfraquecimento dos ossos) pós-menopausa, com a finalidade de reduzir o risco de fraturas vertebrais.OSTEOBAN 150MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,54.45,41.54,0.24,São Paulo,Sudeste
7896181909880.0,6706,CARVEDILOL MG COMPRIMIDO 25MG x 30,ACHE,"O carvedilol é um medicamento usado para tratar insuficiência cardíaca congestiva (insuficiência do coração), angina do peito (dor no peito de origem cardíaca) e hipertensão arterial (pressão alta).CARVEDILOL 6,25MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,104.43,14.99,0.86,São Paulo,Sudeste
7896181922544.0,6292,RISEDRONATO SOD.MG COMPRIMIDO REVESTIDO 35MG x 4,ACHE,Risedronato sódico é destinado ao tratamento e prevenção da osteoporose (perda de material ósseo) em mulheres no período pós-menopausa para reduzir o risco de fraturas vertebrais e não vertebrais. É também destinado ao tratamento da osteoporose em homens com alto risco de fraturas e tratamento da osteoporose estabelecida em mulheres no período pós-menopausa para reduzir o risco de fraturas de quadril.RISEDRONATO SÓDICO 35MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA,Farma Conde,208.31,54.99,0.74,São Paulo,Sudeste
7896181918950.0,6708,ALENIA CAPSULAS+INALADOR 400Y x 60,ACHE,"Alenia 12mcg+400mcg é indicado para a melhora e controle da falta de ar em pacientes com broncoconstrição (fechamento parcial dos brônquios provoca do por uma contração dos mesmos) ou broncoespasmo (contração da musculatura do brônquio provocando um fechamento parcial do mesmo), em pacientes que são portadores de asma brônquica e em pacientes portadores da doença pulmonar obstrutiva crônica (enfisema pulmonar e bronquite crônica), doenças estas que causa m diminuição da capacidade de respirar adequadamente.ALENIA 12MCG + 400MCG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,192.92,158.19,0.18,São Paulo,Sudeste
7896181922667.0,6055,DESLORATADINA MG XAROPE 0.5MG 100 ML x 1 (/ML),ACHE,"Este medicamento é indicado para o alívio dos sintomas associados à rinite alérgica, como: coriza (corrimento nasal), espirros e prurido nasal (coceira no nariz), ardor e prurido ocular (coceira nos olhos), lacrimejamento, prurido do palato (coceira no céu da boca) e tosse. Os sinais e sintomas oculares e nasais são rapidamente aliviados após a administração oral do produto. Este medicamento é também indicado para o alívio dos sinais e sintomas de urticária e outras alergias da pele.DESLORATADINA 0,5MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,80.97,24.99,0.6900000000000001,São Paulo,Sudeste
7896181921325.0,5868,DICL BETAISTINA MG COMPRIMIDO 16MG x 30,ACHE,Este medicamento é indicado para:- Síndrome de Ménière: caracterizada por 3 (três) principais sintomas:- vertigem (sensação de tontura com mal estar acompanhado de náusea ou vômito);- zumbido nos ouvidos e perda ou dificuldade de audição.- Sensação de tontura: causada quando uma parte do seu ouvido interno que controla o seu equilíbrio não está funcionando corretamente (chamada “vertigem vestibular”).DICLORIDRATO DE BETAISTINA 16MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA,Farma Conde,30.73,14.99,0.51,São Paulo,Sudeste
7896181901198.0,5645,CLOR.CICLOBENZA.MG COMPRIMIDO REVESTIDO 5MG x 30,ACHE,Clor. Ciclobenzaprina Bio Gen  5Mg C/30,Farma Conde,36.99,11.99,0.68,São Paulo,Sudeste
7896181913252.0,6558,BROMETO IPRATRO.MG SOLUCAO INALANTE 0.25MG 20 ML x 1 (/ML),ACHE,Brometo Ipratropio Bio Gen Sol 20M,Farma Conde,16.92,8.49,0.5,São Paulo,Sudeste
7896181901327.0,5644,CLOR.CICLOBENZA.MG COMPRIMIDO REVESTIDO 10MG x 15,ACHE,"Este medicamento é destinado ao tratamento de espasmos (contrações involuntárias) musculares associadas com condições musculoesqueléticas agudas e dolorosas, como as dores lombares, torcicolos, periartrite escapuloumeral (acomete o ombro), cervicobraquialgias (dores na região do pescoço que irradiam para os braços) e no tratamento da fibromialgia. Além disso, é indicado como coadjuvante de outras medidas para o alívio dos sintomas, tais como fisioterapia e repouso",Farma Conde,20.58,7.99,0.61,São Paulo,Sudeste
7896004730721.0,5170,Desloratadina 05Mg Xarope 100Ml - Ems,DESLORATADINA,Desloratadina 05Mg Xarope 100Ml - Em,Farma Conde,99999.0,99999.0,0.0,São Paulo,Sudeste
7891317008703.0,4437,TAMISA DRAGEAS 30Y x 21,EUROFARMA CORP,"Tâmisa 30 (gestodeno + etinilestradiol) está indicado como contraceptivo oral. Embora tendo eficácia bem estabelecida, há casos de gravidez em mulheres utilizando contraceptivos orais.TÂMISA 30 É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,37.59,30.82,0.18,São Paulo,Sudeste
7891317123543.0,3864,ESIO COMPRIMIDO REVESTIDO LIBERACAO RETARDADA 20MG x 28,EUROFARMA CORP,"É um medicamento que atua reduzindo a produção de ácido no seu estômago.Após a dose oral, o início do efeito ocorre dentro de uma hora. Ésio é indicado para o Tratamento de doenças ácido-pépticas e alívio dos sintomas de azia, regurgitação ácida e dor epigástrica. Tratamento e prevenção da reincidência de esofagite de refluxo e de úlceras gástricas e duodenais.",Farma Conde,90.94,74.57,0.18,São Paulo,Sudeste
7891317003906.0,4464,ALTA D CAPSULAS 15K x 4,EUROFARMA CORP,"Alta D Caps (colecalciferol) é um medicamento à base de vitamina D3 (colecalciferol) indicado para prevenção e tratamento auxiliar na desmineralização óssea pré e pós-menopausa, na prevenção da formação inadequada dos ossos (raquitismo), em casos de osteomalácia e osteoporose e na prevenção no risco de quedas e fraturas.ALTA D 15.000UI É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,57.42,47.08,0.18,São Paulo,Sudeste
7891317000660.0,4459,DEXFER COMPRIMIDO REVESTIDO 400MG x 30,EUROFARMA CORP,Indicação:Dexfer (ferripolimaltose) está indicado em caso de anemia por deficiência de ferro (falta de ferro).,Farma Conde,65.81,53.96,0.18,São Paulo,Sudeste
7899640806430.0,3051,ANDOLBA NF AEROSOL 43 G x 1,EUROFARMA CORP,Andolba é indicado para alívio de dor após o procedimento de curetagem de molusco contagioso em crianças (faixa etária 2-12 anos). Andolba é indicado para alívio da dor após episiotomia - faixa etária acima de 18 anos.,Farma Conde,39.92,32.73,0.18,São Paulo,Sudeste
7891317103323.0,2950,BETATRINTA AMPOLA INTRAMUSCULAR+SERINGA 2MG/ 5MG 1 ML x 1 (/ML),EUROFARMA CORP,BetaTrinta (dipropionato de betametasona + fosfato dissódico de betametasona) está indicado para o tratamento de doenças agudas e crônicas que respondem aos corticoides. A terapia hormonal com corticosteroide é coadjuvante e não substitui a terapêutica convencional.BETATRINTA É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA,Farma Conde,29.57,24.25,0.18,São Paulo,Sudeste
7891317003890.0,13329,ALTA D CAPSULAS 7000IU x 4,EUROFARMA CORP,Alta D 7.000 Ui 4 Cápsula,Farma Conde,19.38,15.89,0.18,São Paulo,Sudeste
7899640809103.0,13779,MINTI PO PARA SUSPENSAO ORAL 20MG 45 ML x 1 (/ML),EUROFARMA CORP,Minti 45Ml Suspensa,Farma Conde,29.8,24.44,0.18,São Paulo,Sudeste
7891317010003.0,4943,SNIF SPRAY NASAL JET 0.9% 100 ML x 1,EUROFARMA CORP,"Snif® SC (cloreto de sódio 0,9%) está indicado para fluidificar as secreções nasais e como descongestionante nasal, facilitando a respiração, inclusive durante o sono em lactentes. Pode ser usado como auxiliar no tratamento das rinites associadas a gripes e resfriados.",Farma Conde,45.3,34.88,0.23,São Paulo,Sudeste
7891317014834.0,4080,EQUITAM COMPRIMIDO REVESTIDO 120MG x 10,EUROFARMA CORP,"Este medicamento é indicado para vertigens e zumbidos (tinidos) resultantes de distúrbios circulatórios, distúrbios circulatórios periféricos (câimbras) e insuficiência vascular cerebral.",Farma Conde,73.37,60.16,0.18,São Paulo,Sudeste
7891317004071.0,13649,PRENI COMPRIMIDO 5MG x 10,EUROFARMA CORP,Preni 5Mg C/10 Com,Farma Conde,10.76,8.82,0.18,São Paulo,Sudeste
7891317464004.0,4949,NOEX SPRAY NASAL 100Y x 100,EUROFARMA CORP,"Este medicamento é destinado ao tratamento de rinites não-alérgica e alérgica perenes e alérgica sazonal, tratamento de pólipo nasal e prevenção de pólipo nasal após polipectomia (extração do pólipo).",Farma Conde,76.39,62.64,0.18,São Paulo,Sudeste
7891317412531.0,4739,TROK-N CREME 10 G x 1,EUROFARMA CORP,"é indicado no tratamento de doenças de pele, onde se exigem ações anti-inflamatória, antibacteriana e antimicótica, causadas por germes sensíveis, como:

- Dermatite de contato (uma inflamação da pele, causada por uma substância que entra em contato com o corpo);
- Dermatite atópica (doença que geralmente dura muito tempo e que causa inflamação da pele, levando ao aparecimento de lesões e coceira);
- Dermatite seborreica (doença que se manifesta em partes do corpo onde existe maior produção de sebo pelas glândulas sebáceas associado a presença de um fungo);
- Intertrigo (irritação entre dobras da pele causada pela retenção de suor, calor, umidade e aumento de germes no local);
- Disidrose (lesões que aparecem exclusivamente nas mãos e pés cuja origem pode ser parasitária, medicamentosa ou alérgica);
- Neurodermatite (inflamação da pele caracterizada por um ciclo contínuo de coceira e espessamento da pele).",Farma Conde,21.47,17.61,0.18,São Paulo,Sudeste
7899640808953.0,13783,DIEVARI COMPRIMIDO REVESTIDO 900MG x 30,EUROFARMA CORP,Dievari 1000Mg C/30 Comp,Farma Conde,152.71,125.22,0.18,São Paulo,Sudeste
7891317439033.0,3758,MELOCOX COMPRIMIDO 15MG x 10,EUROFARMA CORP,"Melocox (meloxicam) é indicado para o tratamento dos sintomas da artrite reumatoide e osteoartrite (doenças das articulações), aliviando a dor e a inflamação. Melocox (meloxicam) apresenta propriedades anti-inflamatórias contra dor e febre. Ele age inibindo preferencialmente o funcionamento da enzima responsável pela inflamação, COX-2, e da COX-1 em menor extensão. O tempo médio para o início da ação é de 80 a 90 minutos após a aplicação.",Farma Conde,49.75,40.8,0.18,São Paulo,Sudeste
7896523216461.0,8649,CIFLOGEX PASTILHA CEREJA 3MG x 12,CIFLOGEX,Ciflogex Pastilha Cereja 3Mg X 1,Farma Conde,21.09,11.99,0.43,São Paulo,Sudeste
7896523206806.0,8808,CIFLOGEX PASTILHA DIET MENTA LIMAO 3MG x 12,CIFLOGEX,Ciflogex Pastilha Diet Menta Limao 3Mg X 1,Farma Conde,23.47,13.99,0.4,São Paulo,Sudeste
7896523206288.0,5652,CIFLOGEX SPRAY MENTA 1.5MG 30 ML x 1 (/ML),CIFLOGEX,Ciflogex Spray 15Mg/Ml Menta 30M,Farma Conde,29.99,16.9,0.44,São Paulo,Sudeste
7896523216454.0,6743,CIFLOGEX PASTILHAS SABOR LARANJA 3MG x 12,CIFLOGEX,Ciflogex Pastilhas Sabor Laranja 3Mg X 1,Farma Conde,21.1,12.5,0.41000000000000003,São Paulo,Sudeste
7896523216478.0,6742,CIFLOGEX PASTILHA MEL LIMAO 3MG x 12,CIFLOGEX,"O Ciflogex é indicado ao tratamento de processos inflamatórios e dolorosos da boca e garganta porque apresenta propriedades anti-inflamatória, analgésica e anestésica. O efeito tripla ação do Ciflogex Sabor Cereja ocorre porque a benzidamina tem o efeito direto nas células onde existe o processo inflamatório. Ele age onde é necessário nos tecidos inflamados e seus efeitos se manifestam somente nas áreas alteradas, ajudando a curar o local inflamado.SE PERSISTIREM OS SINTOMAS, O MÉDICO DEVERÁ SER CONSULTADO. CIFLOGEX É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE O MÉDICO E O FARMACÊUTICO. LEIA A BULA",Farma Conde,21.09,11.99,0.43,São Paulo,Sudeste
7896523206271.0,6253,CIFLOGEX SPRAY MEL 1.5MG 30 ML x 1 (/ML),CIFLOGEX,Ciflogex Spray 15Mg/Ml Mel 30M,Farma Conde,29.99,19.99,0.33,São Paulo,Sudeste
7896523216447.0,6741,CIFLOGEX PASTILHA MENTA LIMAO 3MG x 12,CIFLOGEX,"Ciflogex é destinado ao tratamento de processos inflamatórios e dolorosos da boca e garganta porque apresenta propriedades anti-inflamatória, analgésica e anestésica.SE PERSISTIREM OS SINTOMAS, O MÉDICO DEVERÁ SER CONSULTADO. CIFLOGEX É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE O MÉDICO E O FARMACÊUTICO. LEIA A BULA",Farma Conde,21.09,11.99,0.43,São Paulo,Sudeste
7898916010052.0,5858,AZELAN GEL 15% 30 G x 1,LEO PHARMA,"Azelan 150mg/g (ácido azelaico) é um medicamento na forma de gel que contém ácido azelaico como princípio ativo. Azelan (ácido azelaico) ataca a bactéria Propionibacterium acnes, que possui papel essencial no desenvolvimento da acne. Também reduz o aumento da aspereza e o espessamento das células da pele, que obstruem os poros produzindo, assim, cravos pretos e brancos. Ainda não se sabe como Azelan (ácido azelaico) gel funciona no tratamento da rosácea, mas acredita-se que seja por ação anti-inflamatória",Farma Conde,91.72,75.21,0.18,São Paulo,Sudeste
5702191008753.0,5953,DAIVOBET GEL 50Y/ 0.5MG 30 G x 1 (/G),LEO PHARMA,Daivobet Gel Leo Caixa 30,Farma Conde,146.23,114.5,0.22,São Paulo,Sudeste
5702191007916.0,3311,DAIVOBET POMADA 50Y/ 0.5MG 30 G x 1 (/G),LEO PHARMA,"Daivobet contém calcipotriol, um derivado da vitamina D que ajuda a normalizar o ritmo de produção das células da pele, e a betametasona, um esteroide potente que atua na redução da inflamação.Com base nos estudos clínicos, a maioria dos pacientes apresenta resultados evidentes depois de duas semanas, mesmo que a psoríase ainda esteja presente.DAIVOBET É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,155.38,121.99,0.21,São Paulo,Sudeste
