EAN,SKU,Nome,Marca,Fabricante,Descrição,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Tipo_desconto
7896714214405,1022213,NAPROXENO SOD 550MG 10 CPRS - NEOQ(G),neo-quimica,NEO QUIMICA,NAPROXENO SOD 550MG 10 CPRS - NEOQ(G),25.85,24.99,0.03,Normal
7896714200699,222041,CORTICORTEN 20MG 20 CPR-NEO,neo-quimica,NEO QUIMICA,"Para pacientes com artrite, gotosa aguda, artrite psoriática, artrite reumatóide, bursite aguda e subaguda, epicondilite e outros, oCorticorten 20mg Neo Química 20 Cápsulasé indicado. Sua potente ação anti-inflamatória e antialérgica garante alívio das dores já nas primeiras horas de uso. O Corticorten 20mg Elite 20 Cápsulas é contraindicado para pacientes com infecções sistêmicas por fungos, hipersensibilidade à prednisona ou quaisquer outros componentes da fórmula.",28.96,19.99,0.31,Normal
7896714200804,1013079,TORSILAX 30CPRS - NEO,neo-quimica,NEO QUIMICA,"Torsilax Neo Química 30 Comprimidos é indicado para o reumatismo nas suas formas inflamatório-degenerativas agudas e crônicas, crises agudas de gota, estados inflamatórios agudos, pós-traumáticos e pós-cirúrgicos. Exacerbações agudas de artrite reumatóide nos tecidos extra-articulares. Coadjuvantes em processos inflamatórios graves decorrentes de quadros infecciosos. Torsilax reúne em sua fórmula um miorrelaxante de ação central, o carisoprodol, cuja estrutura está relacionada com a mefenesina e atua reduzindo indiretamente a tensão da musculatura esquelética em seres humanos.
Princípio Ativo: Com Cafeína, Com Carisoprodol, Com Diclofenaco Sódico, Com Paracetamol",32.84,19.99,0.39,Normal
7896714275208,1034278,IVERMECTINA 6MG 4 CPRS - NEO (G),neo-quimica,NEO QUIMICA,IVERMECTINA 6MG 4 CPRS - NEO (G),35.03,26.17,0.25,Normal
7896714241319,1022083,VALSARTANA 160MG 30CPRS - NEOQ(G),neo-quimica,NEO QUIMICA,VALSARTANA 160MG 30CPRS - NEOQ(G),74.72,54.9,0.27,Normal
0789671421007,1013920,DORALGINA ENV 4 CPRS   - NEO,neo-quimica,NEO QUIMICA,DORALGINA ENV 4 CPRS   - NEO,6.96,4.99,0.28,Normal
7896714273709,1055856,Aripiprazol 10Mg 30 Cprs */C1 - Neo (G),neo-quimica,NEO QUIMICA,ARIPIPRAZOL 10MG 30 CPRS */B - NEO (G),248.62,174.03,0.30000000000000004,Normal
7896714230504,222022,MASSAGEOL POMADA 30G   -NEO,neo-quimica,NEO QUIMICA,"Com o princípio ativo Salicilato de Metila, a Pomada Massageol Neo Química 30g é eficaz no tratamento local de manifestações reumáticas, lumbago, artrite, bursite, nas dores musculares e nevralgias, torcicolos e contusões, causando alívio imediato. O modo de usar consiste em aplicar pequena quantidade, 1 a 2 vezes ao dia, na região afetada com fricção demorada. No entanto, a Pomada Massageol Neo Química 30g não deve ser aplicada em lesões nem usada por pacientes com hipersensibilidade a qualquer um dos componentes da fórmula.",26.37,19.99,0.24,Normal
7896714200125,222104,NEO FEDIPINA 20MG 30 CPRS -NEO,neo-quimica,NEO QUIMICA,"Neo Fidipina 20mg Neo Química 30 Cápsulas  tem ação vasodilatadora e anti-hipertensiva, usada no tratamento de pressão alta e angina do peito e pode ter seu efeito anti-hipertensivo potencializado por outras drogas anti-hipertensivas. É indicado ao tratamento e profilaxia da insuficiência coronariana aguda e crônica, resultando no controle da pressão. A ação do Neo Fidipina 20mg Elite 30 Cápsulas inicia já nos primeiros 20 minutos, atingindo concentração plasmática máxima entre 1 a 2 horas e possui uma meia-vida de aproximadamente duas horas.",32.86,24.99,0.24,Normal
7896714205687,1012088,CAPTOPRIL 25MG 30 CPRS - NEO(G) $ (P),neo-quimica,NEO QUIMICA,CAPTOPRIL 25MG 30 CPRS - NEO(G) $ (P),12.22,9.99,0.18,Normal
7896714203492,1038576,FLUXON 75MG 30 CAPS,neo-quimica,NEO QUIMICA,FLUXON 75MG 30 CAPS,19.58,17.68,0.1,Normal
7896714200705,222095,CORTICORTEN 5mg 20 CPRS-NEO,neo-quimica,NEO QUIMICA,"Corticorten 5mg Elite 20 Comprimidos contém prednisona, uma substância que proporciona potente efeito anti-inflamatório, antirreumático e antialérgico no tratamento de doenças que respondem a corticosteroides. Este medicamento é contraindicado para uso por pessoa que tem infecções sistêmicas por fungos ou já teve reações alérgicas ou alguma reação incomum à prednisona, a outros corticosteroides ou a qualquer um dos componentes da fórmula do produto.",16.59,14.99,0.1,Normal
7896714227290,1022132,"NEOCOFLAN 11,6MG GEL 30G",neo-quimica,NEO QUIMICA,"NEOCOFLAN 11,6MG GEL 30G",16.13,14.99,0.07,Normal
7896714215013,1027725,PIROXICAM 20MG 10 CAPS - NEO (G),neo-quimica,NEO QUIMICA,PIROXICAM 20MG 10 CAPS - NEO (G),21.11,19.99,0.05,Normal
7896714218700,1024060,NAPRONAX 550MG 10 CPRS,neo-quimica,NEO QUIMICA,NAPRONAX 550MG 10 CPRS,36.74,34.99,0.05,Normal
7898947385778,1028319,SUCC METOPROLOL XR 100MG 30CPRS - ACCORD (G),,NEO QUIMICA,SUCC METOPROLOL XR 100MG 30CPRS - ACCORD (G),81.49,75.0,0.08,Normal
7896714200064,1013861,NEO FEDIPINA 10MG 30CPRS - NEO,,NEO QUIMICA,Lorazepam 2mg Genérico Germed Pharma 30 Comprimidos,21.25,19.99,0.06,Normal
7896714203768,1013734,FLAVONID 450/50MG 30CPRS,,NEO QUIMICA,"Xarope Vick Pediátrico é um expectorante que ajuda na eliminação do catarro em tosses produtivas. A guaifenesina fluidifica o catarro, tornando-o menos viscoso e mais “solto”. Dessa forma, o catarro é expelido de maneira mais fácil. O início da ação é rápido e em 1 hora pode-se sentir o efeito da eliminação do catarro. Este produto é indicado para adultos e crianças a partir de 2 anos de idade. O Xarope Vick Pediátrico alivia do catarro e alivia a tosses produtivas.",97.61,97.61,0.0,Ausente
7896714230023,1007242,NEOSORO SOL INFANTIL 30ML - NEO,,NEO QUIMICA,"OTurno 10mg Eurofarma 20 Comprimidosé um medicamento que atua no tratamento da insônia.Indicações:é destinado ao tratamento de curta duração da insônia (dificuldade para dormir) que pode ser ocasional (eventual), transitória (passageira) ou crônica (que dura há muito tempo).Contraindicações:Este medicamento é contraindicado em casos de hipersensibilidade (alergia) à qualquer um dos componentes da fórmula.",11.86,11.86,0.0,Ausente
7898947385693,1028317,SUCC METOPROLOL XR 25MG 30CPRS - ACCORD (G),,NEO QUIMICA,SUCC METOPROLOL XR 25MG 30CPRS - ACCORD (G),24.75,24.75,0.0,Ausente
"7896714205182,00",1013858,CLO PROPRANOLOL 40MG 30CPRS - NEO(G)  (P) %,,NEO QUIMICA,Succinato de Desvenlafaxina Monoidratado 100mg Genérico Medley 30 Comprimidos,6.21,6.21,0.0,Ausente
7896714221083,1022414,"Neocoflan 11,6Mg Aerosol Top Tub 85Ml",,NEO QUIMICA,"NEOCOFLAN 11,6MG AERO TOP TUB 85ML",46.17,25.0,0.46,Normal
7896714201498,1027717,MAL DEXCLORFE 2MG 20 CPRS - NEO (G),,NEO QUIMICA,MAL DEXCLORFE 2MG 20 CPRS - NEO (G),14.65,8.99,0.39,Normal
7896714207384,1065184,Amoxicilina 500Mg 21 Caps - Neo (G)  */A,,NEO QUIMICA,Amoxicilina 500Mg 21 Caps - Neo (G)  */A,45.12,29.91,0.34,Normal
7896714200361,1013700,NEOSULIDA 100MG 12 CPRS @,,NEO QUIMICA,NEOSULIDA 100MG 12 CPRS @,14.5,13.1,0.1,Normal
7891317485801,1020945,DUOMO HP 2/5MG 30 CAPS,eurofarma-laboratori,EUROFARMA LABORATORI,DUOMO HP 2/5MG 30 CAPS,151.92,125.0,0.18,Normal
7891317177676,153028,PRIMERA 30 150/30MCG 21 CPRS,eurofarma-laboratori,EUROFARMA LABORATORI,"Primeira é um anticoncepcional oral combinado. Cada comprimido contém uma pequena quantidade de dois diferentes hormônios femininos: o desogestrel e o etinilestradiol. Por causa das pequenas quantidades de hormônios, Primeira é considerado um anticoncepcional oral de dose baixa. Como todos os comprimidos da cartela combinam os mesmos hormônios na mesma dose, ele é considerado um anticoncepcional oral combinado monofásico.",41.0,34.99,0.15,Normal
7891317140533,1024268,PIETRA ED 2MG 30CPRS,eurofarma-laboratori,EUROFARMA LABORATORI,PIETRA ED 2MG 30CPRS,64.09,55.0,0.14,Normal
7891317000608,1035868,Desve 50Mg 30 Cprs */C1,eurofarma-laboratori,EUROFARMA LABORATORI,DESVE 50MG 30 CPRS */B,79.32,70.0,0.12,Normal
7891317025571,1001367,TROK CREME 30G,eurofarma-laboratori,EUROFARMA LABORATORI,TROK CREME 30G,38.09,34.99,0.08,Normal
7891317001964,1043536,BICERTO 150MG 10 CPRS,eurofarma-laboratori,EUROFARMA LABORATORI,BICERTO 150MG 10 CPRS,49.86,46.0,0.08,Normal
7891317007225,1054271,Desve 50Mg 60 Cprs */C1,eurofarma-laboratori,EUROFARMA LABORATORI,DESVE 50MG 60 CPRS */B,129.81,125.01,0.04,Normal
7891317002879,1049791,Pondera Xr 25Mg 30 Cprs */C1,eurofarma-laboratori,EUROFARMA LABORATORI,PONDERA XR 25MG 30 CPRS */B,136.69,135.01,0.01,Normal
7891317438975,1004464,"MELOCOX 15MG  SOL INJ 5 AMP 1,5ML  C/5 @",eurofarma-laboratori,EUROFARMA LABORATORI,"Betrat Myralis 42 Comprimidos  auxilia no tratamento da dor nociceptiva e perda de mobilidade associada com a osteoartrite. Doses elevadas de vitaminas, B1, B6 e B12 exercem efeito analgésico em casos de neuralgias,além de favorecerem a regeneração das fibras nervosas lesadas. Tiamina (Vitamina B1) é essencial para a transformação dos alimentos que possuem carboidratos (como: cereais, pães, doces e farinhas) em energia. Atua de forma importante na proteção dos nervos, já que evita o acúmulo do ácido lático, que por sua vez provoca desde dores musculares, fraqueza até câimbras.",50.27,41.0,0.18,Normal
7891317123604,1040237,ESIO 40MG 28 CPRS,eurofarma-laboratori,EUROFARMA LABORATORI,ESIO 40MG 28 CPRS,183.27,145.0,0.21,Normal
7896714219318,1013898,HISTAMIN 2mg/5ml XPE 100ml  - NEO,,NEO QUIMICA,Suplemento Alimentar de Colágeno Flex-Há Gennoma Lab 30 Cápsulas,23.89,23.89,0.0,Ausente
7896714283005,222016,NEOPIRIDIN MENTA 12 PAST - NEO,,NEO QUIMICA,"Neopiridin também auxilia no tratamento de faringites, amigdalites e sintomas da gripe. Existe a possibilidade de mascarar os sintomas de contaminação (da lesão tratada) por bactérias e fungos não sensíveis ao cloreto de cetilpiridínio. Se não ocorrer melhora no período de 1 semana de tratamento ou se a afecção da boca ou garganta for grave e persistir por mais de 2 dias (acompanhada de febre, dor de cabeça, náusea ou vômito), procure orientação médica. Atenção diabéticos: Contém açúcar.",14.52,14.52,0.0,Ausente
7896714201177,1027709,DIPIRONA SOD 500MG 10ML - NEO (G),,NEO QUIMICA,DIPIRONA SOD 500MG 10ML - NEO (G),3.77,3.4,0.1,Normal
7896714221847,1029643,FLAVONID 450/50MG 60CPRS,,NEO QUIMICA,FLAVONID 450/50MG 60CPRS,166.95,85.01,0.49,Normal
7896714241340,1022214,VALSARTANA 320MG 30CPRS - NEOQ(G),,NEO QUIMICA,VALSARTANA 320MG 30CPRS - NEOQ(G),86.61,52.91,0.39,Normal
7896714273426,1041926,NITAZOXANIDA 500MG 6 CPRS - NEO (G),,NEO QUIMICA,NITAZOXANIDA 500MG 6 CPRS - NEO (G),66.91,53.53,0.2,Normal
7896714224053,1031115,NEO FRESH SOL OFTAL 5MG 15ML,,NEO QUIMICA,NEO FRESH SOL OFTAL 5MG 15ML,36.99,30.0,0.19,Normal
7896714261515,1033946,DIPIRONA + CAFEINA 500/65MG 16 CAPS - NEO (G),,NEO QUIMICA,DIPIRONA + CAFEINA 500/65MG 16 CAPS - NEO (G),24.97,20.49,0.18,Normal
7896714270029,1008038,NEOPIRIDIN MENTA SPRAY 50ml - NEO,,NEO QUIMICA,Carbamazepina 200mg Genérico Teuto 30 Comprimidos,39.73,34.99,0.12,Normal
7896714229843,1013012,"TART BRIMONIDINA 0,2% COLIRIO 5ml - NEO(G) $",,NEO QUIMICA,"TART BRIMONIDINA 0,2% COLIRIO 5ml - NEO(G) $",73.45,50.0,0.32,Normal
7891317000806,1036298,DEXFER GOTAS 10MG 100ML,eurofarma-laboratori,EUROFARMA LABORATORI,DEXFER GOTAS 10MG 100ML,26.53,22.99,0.13,Normal
7891317443399,1004866,Amato 100Mg 60 Cprs */C1 $,eurofarma-laboratori,EUROFARMA LABORATORI,"Eudok 20mg União Química 30 Cápsulasé um medicamento indicado para o tratamento e prevenção da recaída ou recorrência da depressão; transtorno do pânico, com ou sem agorafobia; transtorno de ansiedade generalizada (TAG); transtorno de ansiedade social (fobia social); transtorno obsessivo compulsivo (TOC). Eudok é um medicamento da classe dos inibidores seletivos da recaptação de serotonina (ISRS), que é uma classe do grupo dos antidepressivos. O oxalato de escitalopram age no cérebro, onde corrige as concentrações inadequadas de determinadas substâncias denominadas neurotransmissores, em especial a serotonina, que causam os sintomas na situação de doença.",229.9,200.01,0.13,Normal
7891317002862,1049795,"Pondera Xr 12,5Mg 30 Cprs */C1",eurofarma-laboratori,EUROFARMA LABORATORI,"PONDERA XR 12,5MG 30 CPRS */B",89.75,85.0,0.05,Normal
7891317139629,1055896,Limiar 150Mg 30 Caps */C1,eurofarma-laboratori,EUROFARMA LABORATORI,LIMIAR 150MG 30 CAPS */B,94.55,90.0,0.05,Normal
7891317013585,1057482,Venlaxin 75Mg 60 Caps */C1,eurofarma-laboratori,EUROFARMA LABORATORI,VENLAXIN 75MG 60 CAPS */B,190.14,171.13,0.1,Normal
7891317472054,1016577,Heimer 10Mg 30 Cprs */C1,eurofarma-laboratori,EUROFARMA LABORATORI,HEIMER 10MG 30 CPRS  */B,61.49,50.99,0.17,Normal
7891317129859,1024855,TADA 20MG 2 CPRS #,eurofarma-laboratori,EUROFARMA LABORATORI,TADA 20MG 2 CPRS #,63.88,63.88,0.0,Ausente
7891317100926,1035968,ARTICO 500MG+400MG 90 CAPS,eurofarma-laboratori,EUROFARMA LABORATORI,ARTICO 500MG+400MG 90 CAPS,281.49,245.01,0.13,Normal
7891317473341,1019469,Leptico 25Mg 60Cprs */C1,eurofarma-laboratori,EUROFARMA LABORATORI,LEPTICO 25MG 60CPRS */B,57.73,53.11,0.08,Normal
7891317477745,1015111,DEJAVU 50MG 4 CPRS,eurofarma-laboratori,EUROFARMA LABORATORI,DEJAVU 50MG 4 CPRS,57.69,57.69,0.0,Ausente
7896714222462,222107,Neo Isocaden Creme Vag 40G - Neo,neo-quimica,NEO QUIMICA,Neo Isocaden Creme Vag 40G - Neo,61.13,61.13,0.0,Ausente
7896714212678,1034277,IVERMECTINA 6MG 2 CPRS - NEO (G),neo-quimica,NEO QUIMICA,IVERMECTINA 6MG 2 CPRS - NEO (G),19.09,19.09,0.0,Ausente
7896714274010,1060949,DICLO LEVOCETIRIZINA 5MG 10CPRS - NEO(G),neo-quimica,NEO QUIMICA,DICLO LEVOCETIRIZINA 5MG 10CPRS - NEO(G),39.81,31.85,0.2,Normal
7896714208565,1019240,LOSART POTASSICA 50MG 30 CPRS - NEO(G) $ (P) %@,neo-quimica,NEO QUIMICA,LOSART POTASSICA 50MG 30 CPRS - NEO(G) $ (P) %@,9.37,8.46,0.1,Normal
7896714241289,1022082,VALSARTANA 80MG 30CPRS - NEOQ(G),neo-quimica,NEO QUIMICA,VALSARTANA 80MG 30CPRS - NEOQ(G),74.72,74.72,0.0,Ausente
7896714215037,1021447,PLESONAX 5MG 20 CPRS @,neo-quimica,NEO QUIMICA,PLESONAX 5MG 20 CPRS @,9.24,8.34,0.1,Normal
7896714237497,1021617,ORLISTATE 120MG 42 CAPS - NEO(G) @,neo-quimica,NEO QUIMICA,ORLISTATE 120MG 42 CAPS - NEO(G) @,207.26,140.0,0.32,Normal
7896714213736,1021614,DIPIRONA SOD 500MG 20ML - NEO (G),neo-quimica,NEO QUIMICA,DIPIRONA SOD 500MG 20ML - NEO (G),21.33,21.33,0.0,Ausente
7896714202693,1060121,Metronidazol 100Mg/G Gel Vaginal-Neo(G) */2V,neo-quimica,NEO QUIMICA,METRONIDAZOL 100MG/G GEL VAGINAL-NEO(G)  */A,40.88,36.79,0.1,Normal
7896714205854,1003478,CIMETIDINA 200MG  10 CPRS - NEO(G),neo-quimica,NEO QUIMICA,CIMETIDINA 200MG  10 CPRS - NEO(G),10.23,10.23,0.0,Ausente
7891317172732,1039912,AZOX SUSP 20MG/ML 45ML */B,eurofarma-laboratori,EUROFARMA LABORATORI,AZOX SUSP 20MG/ML 45ML */B,28.6,26.99,0.06,Normal
7891317498306,1020943,MOLIERI 30 21 CAPS,eurofarma-laboratori,EUROFARMA LABORATORI,MOLIERI 30 21 CAPS,67.31,64.99,0.03,Normal
7891317460532,999655,NOEX 32MCG C/ 120 DOSES,eurofarma-laboratori,EUROFARMA LABORATORI,Compre Motore 250mg Aché 120 cápsulas c/ melhor preço. Motore 250mg Aché 120 cápsulas em até 3X s/ Juros. Entrega Rápida e Segura. Aproveite!,42.32,41.0,0.03,Normal
7891317139544,1055895,Limiar 75Mg 30 Caps */C1,eurofarma-laboratori,EUROFARMA LABORATORI,LIMIAR 75MG 30 CAPS */B,61.59,59.99,0.03,Normal
7891317125455,1021100,TRIMEB 200MG 30 CAPS - EUR,eurofarma-laboratori,EUROFARMA LABORATORI,TRIMEB 200MG 30 CAPS - EUR,82.17,80.0,0.03,Normal
7891317435431,1012850,SINOT 875MG 14CPRS   */A,eurofarma-laboratori,EUROFARMA LABORATORI,SINOT 875MG 14CPRS   */A,54.37,52.8,0.03,Normal
7891317000295,153002,DEXALGEN INJ 1ML C/03,eurofarma-laboratori,EUROFARMA LABORATORI,DEXALGEN INJ 1ML C/03,59.89,51.0,0.15,Normal
7891317129781,1024854,TADA DIARIO 5MG 30 CPRS,eurofarma-laboratori,EUROFARMA LABORATORI,TADA DIARIO 5MG 30 CPRS,226.85,181.5,0.2,Normal
7891317010287,1060412,Attenze 10Mg 30 Cprs */A3,eurofarma-laboratori,EUROFARMA LABORATORI,ATTENZE 10MG 30 CPRS */B,43.08,40.0,0.07,Normal
7891317021269,153006,Carbolitium Cr 450Mg 30 Cprs */C1,eurofarma-laboratori,EUROFARMA LABORATORI,CARBOLITIUM CR 450MG 30 CPRS  */B,70.37,61.0,0.13,Normal
7896422515580,1008015,Citalopram 20Mg 30 Cprs */C1 -Med (G) $,medley-genericos,MEDLEY GENERICOS,"Alívio dos sintomas associados com rinite alérgica, tais como: coriza, espirros e prurido nasal, ardor e prurido ocular.

Alívio dos sintomas associados com rinite alérgica, tais como: coriza, espirros e prurido nasal, ardor e prurido ocular.",56.25,30.0,0.47000000000000003,Normal
7896422501187,1027995,Pregabalina 75Mg 30 Caps Med (G) */C1,medley-genericos,MEDLEY GENERICOS,PREGABALINA 75MG 30 CAPS MED (G) */B@,105.54,60.0,0.43,Normal
7896422506755,261062,LISINOPRIL 10MG 30 CPRS  -MED (G)$,medley-genericos,MEDLEY GENERICOS,"O Lisinopril 10mg Genérico Medley é indicado para o tratamento da hipertensão (pressão alta) essencial e renovascular, para o controle da insuficiência cardíaca congestiva (incapacidade do coração de bombear o sangue de maneira adequada), como tratamento adjuvante com diuréticos (que estimulam a eliminação da urina) e, quando apropriado, digitálicos (medicamento utilizado para problemas do coração). Além disso, trata pacientes hemodinamicamente estáveis (com circulação sanguínea adequada) que sofreram infarto agudo do miocárdio nas últimas 24 horas. O lisinopril ainda reduz o risco de progressão de retinopatia em pacientes diabéticos normotensos insulino-dependentes.",61.45,40.0,0.35000000000000003,Normal
7896422517263,1011841,PANTOPRAZOL 20MG 42 CPRS - MED(G)$,medley-genericos,MEDLEY GENERICOS,"SIMPLI D – Suplemento alimentar à base de vitamina D3 que auxilia no funcionamento do sistema imune,na absorção de cálcio e fósforo,  auxiliando na formação de ossos e dentes.Vitamina D3 (Colecalciferol) em Spray.•	Solução Spray sublingual , rápida absorção, facilidade de uso.•	Sabor neutro•	100 Doses•	1 jato = 2000 UI•	Uso pediátrico e adultoSIMPLI-D - Suplemento alimentar com base de vitamina D3 que auxilia no funcionamento do sistema imune e na absorção de cálcio e fósforo, auxiliando na formação de ossos e dentes Recomendação de uso 1000UI: Crianças de 1 a 8 anos: 1 jato ao dia; Adultos e crianças a partir de 9 anos: 1 a 2 jatos ao dia. Recomendação de uso 2000UI: Adultos e crianças a partir de 9 anos: 1 jato ao dia. NÃO CONTÉM GLÚTEN.Produto dispensado de obrigatoriedade de registro – RDC 27/2010",58.21,37.99,0.35000000000000003,Normal
7896422506366,261092,ATENOLOL 100MG 30 CPRS - MED(G) $,medley-genericos,MEDLEY GENERICOS,"Atenolol 100mg Genérico Medley é indicado para o controle de hipertensão arterial; controle de angina pectoris; controle de arritmias cardíacas e no tratamento de infarto recente do miocárdio. O efeito pleno será alcançado após uma ou duas semanas. Pode-se conseguir uma redução adicional na pressão arterial, combinando o Atenololcom outros agentes anti-hipertensivos. A maioria dos pacientes com angina pectoris responde a uma dose diária, administrada como dose única ou fracionada.",38.98,24.99,0.36,Normal
7896422504119,261020,AMOXICILINA 500MG 15 CAPS - MED(G)  */A  $,medley-genericos,MEDLEY GENERICOS,"A amoxicilina é um antibiótico eficaz contra grande variedade de bactérias, é indicada para tratamento de infecções bacterianas causadas por germes sensíveis à ação da amoxicilina, por exemplo, no tratamento de uma gama de infecções causadas por bactérias, que podem manifestar-se nos pulmões (pneumonia e bronquite), nas amígdalas (amigdalite), nos seios da face (sinusite), no trato urinário e genital, na pele e nas mucosas. A amoxicilina atua destruindo as bactérias que causam essas infecções.",34.88,21.89,0.37,Normal
