Farmácia,cidade,nome,marca,sku,ean,preco_sem_desconto,preco_com_desconto,perc_desconto,tipo_desconto,descricao
Farmácias Nissei,São Paulo,Topiramato 100mg 60 Comprimidos Ems,EMS GENERICO,653663,07896004713007,267.68,143.90,46.24,Desconto simples,"&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;b&gt;Indicação:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato é indicado em monoterapia tanto em pacientes com epilepsia recentemente diagnosticada como em pacientes que recebiam terapia adjuvante e serão convertidos à monoterapia.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato é indicado, para adultos e crianças, como adjuvante no tratamento de crises epilépticas parciais, com ou sem generalização secundária e crises tônico-clônicas generalizadas primárias.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato é indicado, também, para adultos e crianças como tratamento adjuvante das crises associadas à Síndrome de Lennox-Gastaut.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato é indicado, em adultos, como tratamento profilático da enxaqueca. O uso de topiramato para o tratamento agudo da enxaqueca não foi estudado.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;b&gt;&lt;br&gt;&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;b&gt;Contraindicação:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Você não deve tomar topiramato se você for alérgico a qualquer ingrediente do produto. Não deve ser administrado durante a gravidez.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Na indicação de profilaxia da enxaqueca, topiramato é contraindicado durante a gravidez e em mulheres com potencial para engravidar, caso não estejam utilizando um método contraceptivo altamente eficaz.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Este medicamento não deve ser utilizado por mulheres grávidas sem orientação médica. Informe imediatamente seu médico em caso de suspeita de gravidez.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;b&gt;&lt;br&gt;&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;b&gt;Modo de Uso:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Em geral, topiramato deve ser tomado duas vezes ao dia. Contudo, seu médico poderá recomendar que você tome o medicamento uma vez ao dia, ou em doses maiores ou menores.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Seu médico começará o tratamento com uma dose baixa, aumentando-a gradativamente, até atingir a dose adequada ao controle de sua epilepsia. Tome os comprimidos com bastante água, sem parti-los, triturá-los ou mastigá-los. Se preferir, você pode tomar topiramato junto às refeições. Se, acidentalmente, você tomar uma dose muito grande de topiramato, procure imediatamente o seu médico.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Em crianças, o tratamento é iniciado com uma dose baixa que é aumentada gradativamente até atingir a dose ótima para controle das crises epilépticas.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Para o controle ideal, tanto em adultos como em crianças, recomenda-se iniciar o tratamento com uma dose baixa, seguida de titulação até uma dose eficaz.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Recomenda-se não partir os comprimidos.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Não é necessário monitorar as concentrações plasmáticas de topiramato para otimizar o tratamento com topiramato.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Raramente, o tratamento concomitante com fenitoína poderá exigir o ajuste de dose da fenitoína para que resultados clínicos ótimos sejam alcançados. A adição ou retirada da fenitoína e da carbamazepina do tratamento coadjuvante com topiramato poderá exigir o ajuste da dose do topiramato.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato pode ser administrado com ou sem alimentos.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Tratamento adjuvante em epilepsia&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Adultos&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;A dose mínima eficaz é 200 mg ao dia. Em geral, a dose total diária varia de 200 mg a 400 mg, dividida em duas tomadas.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Alguns pacientes eventualmente poderão necessitar de doses de até 1600 mg por dia, que é a dose máxima. Recomenda-se que o tratamento seja iniciado com uma dose baixa, seguida por uma titulação da dose até que se chegue à dose adequada.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O tratamento deve ser iniciado com 25 a 50 mg, administrados à noite, durante uma semana. Posteriormente, a intervalos de 1 ou 2 semanas, a dose deverá ser aumentada de 25 a 50 mg/dia e dividida em duas tomadas. A titulação da dose deverá ser orientada pelos resultados clínicos. Alguns pacientes poderão obter eficácia com uma dose única diária.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Essas recomendações posológicas se aplicam a todos os pacientes adultos, incluindo idosos, desde que não haja doença renal subjacente. Porém, nos pacientes sob tratamento com hemodiálise, há necessidade de uma dose suplementar.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Crianças acima de 2 anos de idade&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;A dose total diária de topiramato recomendada para crianças é de 5 a 9 mg/kg/dia, dividida em duas tomadas. A titulação deve ser iniciada com 25 mg (ou menos, baseado na faixa de 1 a 3 mg/kg/dia) administrados à noite, durante a primeira semana. Posteriormente, a dose deve ser aumentada em 1 a 3 mg/kg/dia (dividida em duas tomadas), à intervalos de 1 ou 2 semanas, até alcançar uma resposta clínica ótima. A titulação de dose deve ser orientada pela resposta clínica.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Doses diárias de até 30 mg/kg/dia foram bem toleradas nos estudos realizados.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Monoterapia em epilepsia&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Quando drogas antiepilépticas (AEDs) concomitantes são retiradas a fim de manter o tratamento com topiramato em monoterapia, deve-se considerar os efeitos que isto pode ter sobre o controle das crises convulsivas. Exceto por razões de segurança que exijam uma retirada abrupta das outras drogas antiepilépticas, recomenda-se a descontinuação gradual com redução de aproximadamente um terço da dose a cada 2 semanas.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Quando fármacos indutores enzimáticos são retirados, os níveis plasmáticos de topiramato irão aumentar. Uma diminuição da dose de topiramato pode ser necessária, se for clinicamente indicado.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Adultos&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;A titulação da dose deve ser iniciada com 25 mg, administrado à noite, por uma semana. Então, a dose deve ser aumentada em 25 ou 50 mg ao dia, a intervalos de 1 ou 2 semanas, dividida em duas tomadas. Se o paciente for incapaz de tolerar o esquema de titulação, aumentos menores ou intervalos mais longos entre os aumentos da dose podem ser usados. A dose e a velocidade de titulação devem ser orientadas pelo resultado clínico.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Em adultos, a dose alvo inicial recomendada para o topiramato em monoterapia é de 100 mg/dia e a dose diária máxima recomendada é 500 mg. Alguns pacientes com formas refratárias de epilepsia toleraram doses de 1000 mg/dia de topiramato em monoterapia. Estas recomendações aplicam-se a todos os adultos, incluindo idosos sem doença renal subjacente.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Crianças acima de 2 anos de idade&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Em crianças acima de 2 anos de idade a dose inicial varia de 0,5 a 1 mg/kg, à noite, durante uma semana. A seguir a dose deve ser aumentada em 0,5 a 1 mg/kg/dia à intervalos de 1 a 2 semanas, dividida em duas tomadas. Se a criança for incapaz de tolerar o esquema de titulação da dose, aumentos menores ou intervalos maiores entre os aumentos da dose podem ser usados. A dose e a velocidade da titulação devem ser orientadas pelo resultado clínico.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;A dose alvo inicial recomendada para o topiramato em monoterapia em crianças é de 3 a 6 mg/kg/dia. Crianças com crises de início parcial de diagnóstico recente receberam doses de até 500 mg/dia.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Enxaqueca&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Adultos&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O tratamento deve ser iniciado com 25 mg à noite durante 1 semana. A dose deve então ser aumentada em 25 mg/dia, uma vez por semana. Se o paciente for incapaz de tolerar o esquema de gradação, intervalos maiores entre os ajustes de dose podem ser usados.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;A dose total diária de topiramato recomendada na profilaxia de enxaqueca é 100 mg/dia, divididos em duas tomadas. Alguns pacientes podem se beneficiar de uma dose diária total de 50 mg. Pacientes receberam dose diária total de até 200 mg/dia. A dose e a velocidade de gradação devem ser orientadas pelo resultado clínico.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Populações especiais&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Insuficiência renal&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Pacientes com insuficiência renal moderada e severa (CLCR &amp;lt; 70 mL/min) podem necessitar de uma redução de dose. É recomendada a administração de metade da dose usual de início e de manutenção.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato é removido do plasma por hemodiálise, uma dose suplementar de topiramato igual a aproximadamente metade da dose diária deverá ser administrada nos dias de hemodiálise. Esta dose suplementar deverá ser dividida em duas tomadas, ao início e ao término da hemodiálise. A dose suplementar poderá ser ajustada dependendo das características do equipamento de diálise que estiver sendo utilizado.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Insuficiência hepática&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;O topiramato deve ser administrado com cautela em pacientes com insuficiência hepática.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Pacientes idosos&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;As doses recomendadas são válidas também para pacientes idosos. Não há necessidade de ajuste das doses, desde que esses pacientes não tenham doença nos rins.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Siga a orientação de seu médico, respeitando sempre os horários, as doses e a duração do tratamento. Não interrompa o tratamento sem o conhecimento do seu médico.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;Este medicamento não deve ser partido, aberto ou mastigado.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font color=&quot;#000000&quot;&gt;&lt;b&gt;SE PERSISTIREM OS SINTOMAS O MÉDICO DEVERÁ SER CONSULTADO. ESTE PRODUTO É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE O MÉDICO E O FARMACÊUTICO. LEIA A BULA&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;"
Farmácias Nissei,São Paulo,Cloridrato De Terbinafina 250Mg 28Cpr Biosintetica,BIOSINTETICA,65766,07896181919001,287.70,143.91,49.98,Desconto simples,
Farmácias Nissei,São Paulo,"Latanoprosta Sol Oft 0,05Mg/Ml 2,5Ml Geolab",GEOLAB,66467,07899095238299,153.46,62.90,59.01,Desconto simples,
Farmácias Nissei,São Paulo,Monitor de Pressão Arterial de Braço Digital Multilaser HC090,MULTILASER,66538,07899838840376,176.95,176.95,,,
Farmácias Nissei,São Paulo,Contrave 8+90Mg 120Cpr,CONTRAVE,66607,07891721201691,921.02,650.90,29.33,Desconto simples,
Farmácias Nissei,São Paulo,Cloridrato De Terbinafina 250Mg 28Cpr Prati,PRATI GENERICOS,66755,07899547504682,168.89,112.90,33.15,Desconto simples,
Farmácias Nissei,São Paulo,Roupa Íntima Tena Pants Noturna P/M 24 Unidades,TENA PANTS,66782,07896770982249,113.90,113.90,,,"&lt;p&gt;TENA Pants Noturna é uma roupa íntima descartável e unissex de rápida absorção, proporcionando ao usuário máxima proteção durante toda a noite. É indicado para pessoas com mobilidade e com perdas de urina severa. Além disso, é muito confortável, segura e de fácil uso, como uma roupa interior (calcinha ou cueca). A excepcional segurança deve-se à sua tecnologia antivazamento, que tem um núcleo de alta absorção, que absorve rapidamente grandes quantidades de urina mantendo-a longe da pele, assim o usuário permanece seco, reduzindo significativamente o risco de irritações ou infecções cutâneas.&lt;br&gt;-	Barreiras protetoras - segurança máxima contra vazamentos; &lt;br&gt;-	Núcleo de alta absorção - posicionado para dar segurança na posição deitada; controlador de odor - Sistema que neutraliza o risco de odores indesejáveis; &lt;br&gt;-	Material macio suave ao contato com a pele, para um maior conforto; &lt;br&gt;-	Elásticos suaves em volta da cintura permitindo uma adaptação perfeita ao corpo; &lt;br&gt;-	Elásticos duplos nas pernas para um melhor conforto e segurança contra vazamentos; &lt;br&gt;-	Costuras laterais removíveis para retirar o produto com maior facilidade&lt;/p&gt;"
Farmácias Nissei,São Paulo,Roupa Íntima Tena Pants Noturna G/EG 24 Unidades,TENA PANTS,66784,07896770982256,113.90,113.90,,,"&lt;p&gt;TENA Pants Noturna é uma roupa íntima descartável e unissex de rápida absorção, proporcionando ao usuário máxima proteção durante toda a noite. É indicado para pessoas com mobilidade e com perdas de urina severa. Além disso, é muito confortável, segura e de fácil uso, como uma roupa interior (calcinha ou cueca). A excepcional segurança deve-se à sua tecnologia antivazamento, que tem um núcleo de alta absorção, que absorve rapidamente grandes quantidades de urina mantendo-a longe da pele, assim o usuário permanece seco, reduzindo significativamente o risco de irritações ou infecções cutâneas.&lt;br&gt;-	Barreiras protetoras - segurança máxima contra vazamentos; &lt;br&gt;-	Núcleo de alta absorção - posicionado para dar segurança na posição deitada; controlador de odor - Sistema que neutraliza o risco de odores indesejáveis; &lt;br&gt;-	Material macio suave ao contato com a pele, para um maior conforto; &lt;br&gt;-	Elásticos suaves em volta da cintura permitindo uma adaptação perfeita ao corpo; &lt;br&gt;-	Elásticos duplos nas pernas para um melhor conforto e segurança contra vazamentos; &lt;br&gt;-	Costuras laterais removíveis para retirar o produto com maior facilidade&lt;/p&gt;"
Farmácias Nissei,São Paulo,Roupa Íntima Tena Pants Confort P/M 32 Unidades,TENA PANTS,66786,07896770982133,147.90,114.90,22.31,Desconto simples,"&lt;p&gt;TENA Pants Confort é uma roupa íntima descartável e unissex de rápida absorção, proporcionando ao usuário ativo facilidade de uso, discrição e segurança. É indicado para perdas de urina moderada a severa. A excepcional segurança deve-se à tecnologia High Soft, que absorve rapidamente mesmo grandes quantidades de urina mantendo-a longe da pele de forma que, mesmo sentado ou deitado durante muito tempo, o usuário permanece seco e confortável, reduzindo significativamente o risco de irritações ou infecções cutâneas.&lt;br&gt;-	Confiança e Segurança em 3 passos; &lt;br&gt;-	Núcleo de Ultra Absorção Acquidry; Odor Neutralizer™ - Sistema que neutraliza o risco de odores indesejáveis; &lt;br&gt;-	Material Macio - suave ao contato com a pele; &lt;br&gt;-	Elásticos suaves em volta da cintura permitindo uma adaptação perfeita ao corpo; &lt;br&gt;-	Elásticos duplos nas pernas para um melhor conforto e segurança contra vazamentos; &lt;br&gt;-	Costuras laterais removíveis para retirar o produto com maior facilidade.&lt;/p&gt;"
Farmácias Nissei,São Paulo,Inalador Nebulizador G-Tech Rede Vibratória G-Tech NEBMESH2,G-TECH,66788,07898639692856,189.90,189.90,,,"&lt;p&gt;&lt;span style=&quot;font-family: Arial;&quot;&gt;&lt;b&gt;&lt;/b&gt;&lt;/span&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Inalador Nebulizador G-Tech Rede Vibratória G-Tech NEBMESH2&lt;/b&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O G-Tech NEBMESH 2 é um inalador e nebulizador desenvolvido com sistema Mesh, que aceita medicamentos como os corticoides, possui zero ruído de funcionamento e gera uma finíssima névoa, que penetra mais profundamente nos pulmões, promovendo um melhor aproveitamento do medicamento e aumentando a eficácia do tratamento.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Além de ser extremamente portátil e fácil de utilizar, o G-Tech NEBMESH 2 não necessita de copinho e permite nebulizar mesmo deitado, tornando o tratamento mais agradável e adaptável para diferentes idades, de adulto a crianças. Não deixe de conferir todos os produtos G-tech nas &lt;b&gt;Farmácias Nissei.&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Benefícios:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Acompanha duas máscaras macias para adultos e crianças.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Pode ser utilizado em diferentes ângulos.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Aparelho portátil com 107g de peso e 9,4 cm de altura.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Facilita o uso no cotidiano e em situações de viagem.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Conta com sistema Mesh.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Aceita medicamentos como os corticoides.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Possui zero ruído de funcionamento.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Promove um melhor aproveitamento do medicamento.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Aumenta a eficácia do tratamento.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;- Garante que o medicamento está sendo corretamente absorvido no organismo.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;br&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Modo de Usar:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Para uso correto do aparelho, recomendamos que leia o Manual de Instruções.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;&lt;br&gt;&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;&lt;b&gt;Advertências:&lt;/b&gt;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Uso externo.&amp;nbsp;&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Siga sempre as orientações médicas e instruções do fabricante.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;O produto deve ser sempre administrado por um adulto ou sob sua supervisão.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Se houver irritação, suspenda o uso imediatamente e procure orientação médica.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Mantenha em local seco e arejado e ao abrigo de luz.&lt;/font&gt;&lt;/p&gt;&lt;p&gt;&lt;font face=&quot;Arial&quot;&gt;Mantenha fora do alcance das crianças e animais de estimaçã&lt;/font&gt;&lt;/p&gt;"
Farmácias Nissei,São Paulo,Complexo Magnésio Health Labs 60 Cápsulas,HEALTH LABS,66979,07898655578967,49.90,49.90,,,"&lt;p&gt;&lt;b&gt;Complexo Magnésio Health&lt;/b&gt;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;O Magnésio Health Labs Complex 3 em 1 é um suplemento alimentar em cápsulas mineral.&lt;/p&gt;&lt;p&gt;Ela pode ajudar na promoção do bem estar do organismo como um todo. Podendo auxiliar no fortalecimento de ossos e músculos.&amp;nbsp;&lt;/p&gt;&lt;p&gt;É composto por três tipos de magnésio: o Dimalato, o Bisglicinato (Quelato) e o Citrato.&lt;/p&gt;&lt;p&gt;O magnésio é um nutriente que atua na atividade neuromuscular, na mineralização dos ossos e no funcionamento do hormônio da tireoide.&amp;nbsp;&lt;/p&gt;&lt;p&gt;Ele ainda pode favorece o transporte de oxigênio, a contração muscular e a performance de atletas durante as atividades.&lt;/p&gt;&lt;p&gt;Contribui para minimizar a fadiga muscular e a saúde cardiovascular. Sem contar que pode ter ação nos processo enzimáticos.&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;É um produto que não possui glúten, o que facilita o consumo de intolerantes a esta proteína.&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;&lt;b&gt;Modo de Usar:&lt;/b&gt;&lt;/p&gt;&lt;p&gt;Consumir uma cápsula ao dia, preferencialmente após as refeições. Ou tome de acordo com a prescrição médica.&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;"
