,sku,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
6842,9987407,Espuma de Limpeza Facial Suave Cetaphil 236ml,Cetaphil,Drogal,73.99,73.99,0.0,Compre Espuma de Limpeza Facial Suave Cetaphil 236ml com melhor preço e condição na farmácia online Drogal.
6843,9992666,Hidratante Corporal Monange Q10 Firmador Vitamina C+E 200ml,Monange,Drogal,20.89,20.89,0.0,"Com Q10 e Vitamina C+E, o Hidratante Firmador Monange traz uma fórmula que potencializa o aumento do colágeno e melhora a elasticidade da pele, ajudando a prevenir a flacidez em até duas semanas. Compre na farmácia online Drogal."
6844,9994467,Protetor Solar Capital Soleil Vichy Purify FPS70 Sem Cor 40g,Vichy,Drogal,92.45,92.45,0.0,Compre Protetor Solar Capital Soleil Vichy Purify FPS70 Sem Cor 40g com melhor preço e condição na farmácia online Drogal.
6845,9992018,Protetor Solar Facial Nivea Sun Beauty Expert Sensitive Anti-idade FPS60 50g,Nivea Sun,Drogal,49.99,49.99,0.0,Compre Protetor Solar Facial Nivea Sun Beauty Expert Sensitive Anti-idade FPS60 50g com melhor preço e condição na farmácia online Drogal.
6846,9994465,Protetor Solar Facial Vichy Uv-Age Daily Cor 2.0 FPS60 40ml,Vichy,Drogal,101.69,101.69,0.0,Compre Protetor Solar Facial Vichy Uv-Age Daily Cor 2.0 FPS60 40ml com melhor preço e condição na farmácia online Drogal.
6847,1250353,Sabonete barra TheraSkin Theracne 80g,Theracne,Drogal,65.19,65.19,0.0,O Theracne® Sabonete Barra possui base vegetal para uma limpeza profunda. Encontre os melhores produtos na Drogal.
6848,9992416,Protetor Solar Facial Eucerin Oil Control Tinted FPS70 Médio 50ml,Eucerin,Drogal,87.99,87.99,0.0,Compre Protetor Solar Facial Eucerin Oil Control Tinted FPS70 Médio 50ml com melhor preço e condição na farmácia online Drogal.
6849,9997086,Creme Facial Antirrugas L'Oréal Paris Revitalift Pro-Retinol Diurno FPS20 49g,Revitalift,Drogal,69.55,69.55,0.0,Compre Creme Facial Antirrugas L'Oréal Paris Revitalift Pro-Retinol Diurno FPS20 49g com melhor preço e condição na farmácia online Drogal.
6850,,Gel de Limpeza Micelar Bioderma Sensibio Gel Moussant 100ml,Bioderma,Drogal,,,,Compre Gel de Limpeza Micelar Bioderma Sensibio Gel Moussant 100ml com melhor preço e condição na farmácia online Drogal.
6851,9989912,Protetor Solar Actine Colors Darrow Morena Mais FPS70 40g,Fisiogel,Drogal,62.39,62.39,0.0,Compre Creme Hidratante para Mãos Fisiogel A.I. Ação Calmante 50g com melhor preço e condição na farmácia online Drogal.
6852,9996557,Creme Hidratante para Mãos Fisiogel A.I. Ação Calmante 50g,Actine,Drogal,78.35,78.35,0.0,"Actine protetor solar FPS70 colors possui um complexo de filtros que oferece amplo espectro de proteção solar contra os raios UVA/UVB, com pigmentos minerais que ajudam a proteger contra a luz visível e minimizar o dano causado pelos raios infravermelhos devido à ação antioxidante do produto, evitando o fotoenvelhecimento e prevenindo manchas solares. Na Drogal você encontra os melhores produtos para sua pele."
6853,9998429,Protetor Solar Facial Sveda Solar FPS60 50ml,Sveda,Drogal,29.99,29.99,0.0,Compre Protetor Solar Facial Sveda Solar FPS60 50ml com melhor preço e condição na farmácia online Drogal.
6854,9984860,Hidradeep Intensive Profuse 400g,La Roche Posay,Drogal,70.29,70.29,0.0,Compre Kit Gel de Limpeza Facial La Roche-Posay Effaclar Alta Tolerância 150g + 40g com melhor preço e condição na farmácia online Drogal.
6855,9996466,Kit Gel de Limpeza Facial La Roche-Posay Effaclar Alta Tolerância 150g + 40g,Profuse,Drogal,93.19,93.19,0.0,"O Hidradeep Intensive Profuse é indicado para peles extrasecas ou ressecadas, possui rápida absorção, promove até 24 horas de hidratação intensiva sendo ideal para o cuidado diário com a pele. Compre na farmácia online Drogal."
6856,,Refil Gel de Limpeza Profunda Avène Cleanance Intense 240g,Eucerin,Drogal,61.35,61.35,0.0,Compre Gel de Limpeza Facial Eucerin Dermopure Oil Control 204g com melhor preço e condição na farmácia online Drogal.
6857,660167,Gel de Limpeza Facial Eucerin Dermopure Oil Control 204g,Avene,Drogal,,,,Compre Refil Gel de Limpeza Profunda Avène Cleanance Intense 240g com melhor preço e condição na farmácia online Drogal.
6858,9992099,Sabonete em Barra Purificante Avène Cleanance 70g,Avene,Drogal,45.95,45.95,0.0,O Sabonete em Barra Cleanance promove limpeza profunda sem ressecar a pele. Na farmácia online da Drogal você encontra os melhores produtos.
6859,9995470,Gel De Limpeza Darrow Actine Control 240g,Actine,Drogal,61.79,61.79,0.0,Compre Gel De Limpeza Darrow Actine Control 240g com melhor preço e condição na farmácia online Drogal.
6860,9997168,Protetor Solar Facial Nivea Sun Tripla Proteção Fluido Controle de Oleosidade FPS65 40ml,Nivea Sun,Drogal,54.99,54.99,0.0,Compre Protetor Solar Facial Nivea Sun Tripla Proteção Fluido Controle de Oleosidade FPS65 40ml com melhor preço e condição na farmácia online Drogal.
6861,9984863,"Hidratante Profuse Hidradeep Calm Pele Seca, Irritada e Sensível 400g",Profuse,Drogal,147.95,147.95,0.0,"O Profuse Hidradeep Calm Pele Seca Irritada e Sensível possui uma fórmula ainda oferece niacinamida com a função de proteção e recuperação de barreira, além da ação antioxidante e calmante. Compre na farmácia online Drogal."
6862,9997648,Protetor Solar Corporal Australian Gold Gel Creme FPS30 120g,Australian Gold,Drogal,44.99,44.99,0.0,Compre Protetor Solar Corporal Australian Gold Gel Creme FPS30 120g com melhor preço e condição na farmácia online Drogal.
6863,9997385,Sabonete Facial em Barra Actine Control 70g,Actine,Drogal,32.39,32.39,0.0,Compre Sabonete Facial em Barra Actine Control 70g com melhor preço e condição na farmácia online Drogal.
6864,9995452,Gel Creme Calmante Cetaphil Rápida Absorção 226g,Cetaphil,Drogal,84.45,84.45,0.0,Compre Gel Creme Calmante Cetaphil Rápida Absorção 226g com melhor preço e condição na farmácia online Drogal.
6865,10907,Creme Densifiant Fondant Olhos Profuse 15g,Profuse,Drogal,172.19,172.19,0.0,Compre Creme Densifiant Fondant Olhos Profuse 15g com melhor preço e condição na farmácia online Drogal.
6866,9996926,Creme Facial Noturno Cetaphil Healthy Renew 50g,Cetaphil,Drogal,232.49,232.49,0.0,Compre Creme Facial Noturno Cetaphil Healthy Renew 50g com melhor preço e condição na farmácia online Drogal.
6867,9994438,Sérum La Roche Posay Pure Niacinamide 10 Concentrado 30ml,Cenoura E Bronze,Drogal,42.99,42.99,0.0,Compre Protetor Solar Cenoura & Bronze FPS30 200ml com melhor preço e condição na farmácia online Drogal.
6868,9983318,Protetor Solar Cenoura & Bronze FPS30 200ml,La Roche Posay,Drogal,259.89,259.89,0.0,Compre Sérum La Roche Posay Pure Niacinamide 10 Concentrado 30ml com melhor preço e condição na farmácia online Drogal.
6869,9982211,Hidratante Desodorante Monange Hidratação Nutritiva Iogurte com Aveia 200ml,Monange,Drogal,11.59,11.59,0.0,O Hidratante Monange Hidratação Nutritiva Iogurte com Aveia é tudo que você precisa para obter uma pele bonita e hidratada. Compre na farmácia online Drogal.
6870,12439,Loção Hidratante Nivea Body Derma Care 200ml,Asepxia,Drogal,24.59,24.59,0.0,"O Sabonete Líquido Asepxia Carvão Detox Purificante é a limpeza diária hipoalergênica que DESOBSTRUI E PURIFICA OS POROS, deixando a pele hidratada e livre da oleosidade e da poluição. Compre na farmácia online Drogal."
6871,9992049,Sabonete Líquido Asepxia Carvão Detox Purificante 150ml,Nivea,Drogal,48.75,48.75,0.0,A Loção Hidratante NIVEA Body Derma Care minimiza a irritação da pele provocada pelo ressecamento. Sua fórmula é especial para diminuir o aspecto esbranquiçado e a aspereza da pele ressecada. Veja +infos! Compre na farmácia online Drogal.
6872,9995729,Óleo De Limpeza Cerave Hidratante 236ml,cerave,Drogal,95.85,95.85,0.0,Compre Óleo De Limpeza Cerave Hidratante 236ml com melhor preço e condição na farmácia online Drogal.
6873,9988843,Creme Contorno de Olhos Avène A-Oxitive 15ml,Avene,Drogal,240.05,240.05,0.0,A-Oxitive Olhos é um potente renovador celular específico para a área dos olhos. Ele corrige e recupera a pele dos danos causados pelas agressões externas ao longo do dia. Compre na farmácia online Drogal.
6874,9996196,Espuma de Limpeza Facial Glycare Control Suave 150ml,Glycare,Drogal,71.25,71.25,0.0,Compre Espuma de Limpeza Facial Glycare Control Suave 150ml com melhor preço e condição na farmácia online Drogal.
6875,9988278,Creme Antissinais Olhos Neostrata Skin Active Intensive Eye Therapy 15g,Neostrata,Drogal,451.05,451.05,0.0,O Creme Antissinais Neostrata Skin Active Intensive Eye Therapy possui formulação com associação de ativos para os sinais de envelhecimento da área dos olhos. Compre na farmácia online Drogal.
6876,9992413,Sérum Facial Eucerin Hyaluron Filler Elasticity 3D 30ml,Eucerin,Drogal,330.29,330.29,0.0,Compre Sérum Facial Eucerin Hyaluron Filler Elasticity 3D 30ml com melhor preço e condição na farmácia online Drogal.
6877,9983390,Base Compact Profuse Ensolei Color FPS50 10g,Profuse,Drogal,125.39,125.39,0.0,Cuide da sua pele no verão com os melhores produtos em qualidade e preço aqui na DROGAL.
6878,9996924,Sérum Facial Cetaphil Healthy Renew 30g,Cetaphil,Drogal,183.69,183.69,0.0,Compre Sérum Facial Cetaphil Healthy Renew 30g com melhor preço e condição na farmácia online Drogal.
6879,9992136,Loção Hidratante Restauradora Cetaphil Pro Ureia 10% 120ml,Cetaphil,Drogal,46.79,46.79,0.0,Compre Loção Hidratante Restauradora Cetaphil Pro Ureia 10% 120ml com melhor preço e condição na farmácia online Drogal.
6880,9996859,Complexo de Reparação Noturna Nivea Luminous 630 Antispot 50g,Nivea,Drogal,129.89,129.89,0.0,Compre Complexo de Reparação Noturna Nivea Luminous 630 Antispot 50g com melhor preço e condição na farmácia online Drogal.
6881,6520600,Óleo Deo Corporal Paixão Irresistível Flor de Lis 200ml,Paixão,Drogal,25.55,25.55,0.0,Compre Óleo Deo Corporal Paixão Irresistível Flor de Lis 200ml com melhor preço e condição na farmácia online Drogal.
6882,9993303,Sérum Hidratante Corporal Sveda Amêndoas com Avelã 100ml,Sveda,Drogal,11.39,11.39,0.0,"O Sérum Hidratante Corporal Sveda Amêndoas com Avelã possui ação desodorante, promovendo hidratação deixando a pele perfumada. Compre na farmácia online Drogal."
6883,9995835,Balm Labial Musquée 12g,Musquée,Drogal,24.75,24.75,0.0,Compre Balm Labial Musquée 12g com melhor preço e condição na farmácia online Drogal.
6884,9995465,Hidratante Intensivo Darrow Nutriol Med Anticoceira 100ml,Nutriol,Drogal,62.05,62.05,0.0,Compre Hidratante Intensivo Darrow Nutriol Med Anticoceira 100ml com melhor preço e condição na farmácia online Drogal.
6885,9992135,Sabonete Líquido Dermotivin Benzac Oil Control 70ml,Dermotivin,Drogal,31.15,31.15,0.0,Compre Sabonete Líquido Dermotivin Benzac Oil Control 70ml com melhor preço e condição na farmácia online Drogal.
6886,9992759,Creme Facial Cetaphil Optimal Hydration 48g,Cetaphil,Drogal,131.99,131.99,0.0,"O Creme Facial Cetaphil Optimal Hydration foi desenvolvido para uma hidratação intensa e prolongada por 48 horas, que ajuda a recuperar a radiância da pele. Compre na farmácia online da Drogal."
6887,1250019,Gel Esfoliante TheraSkin Theracne 80g,Theracne,Drogal,103.99,103.99,0.0,"Theracne® Gel Esfoliante atua como coadjuvante no tratamento da acne, complementando os cuidados com a limpeza da pele oleosa e acneica. Encontre os melhores produtos para sua pele na Drogal."
6888,9824561,Sérum Antioxidante Skinceuticals Serum 10 30ml,Skinceuticals,Drogal,385.39,385.39,0.0,Compre Sérum Antioxidante Skinceuticals Serum 10 30ml com melhor preço e condição na farmácia online Drogal.
6889,9997260,Limpeza Facial 3EM1 Garnier SkinActive Uniform & Matte Antiacne 120g,Garnier,Drogal,38.79,38.79,0.0,Compre Limpeza Facial 3EM1 Garnier SkinActive Uniform & Matte Antiacne 120g com melhor preço e condição na farmácia online Drogal.
6890,9985929,Água Micelar Zeta Skin 120ml,Zeta Skin,Drogal,12.99,12.99,0.0,"A linha de tratamento da Zeta Skin possui diversos ativos para manter sua pele saudável, hidratada e auxiliando na prevenção do envelhecimento da pele. Na Drogal você encontra os melhores produtos."
6891,9991374,Sérum Antiage Zeta Skin Hidratação Profunda 30ml,Zeta Skin,Drogal,51.09,51.09,0.0,Compre Sérum Antiage Zeta Skin Hidratação Profunda 30ml com melhor preço e condição na farmácia online Drogal.
6892,9989098,Protetor Solar Facial L'Oréal Paris Hidratação Revitalização UV Defender FPS60 40g,Sveda,Drogal,12.99,12.99,0.0,Compre Loção Hidratante Sveda Care Rápida Absorção 400ml com melhor preço e condição na farmácia online Drogal.
6893,9996714,Creme Hidratante Para Mãos E Pés Fisiogel 50g,Eucerin,Drogal,97.59,97.59,0.0,Compre Protetor Solar Facial Eucerin Sun Pigment Control Tinted Médio FPS70 50ml com melhor preço e condição na farmácia online Drogal.
6894,9994760,Loção Hidratante Sveda Care Rápida Absorção 400ml,UV Defender,Drogal,70.65,70.65,0.0,Compre Protetor Solar Facial L'Oréal Paris Hidratação Revitalização UV Defender FPS60 40g com melhor preço e condição na farmácia online Drogal.
6895,9995222,Protetor Solar Facial Eucerin Sun Pigment Control Tinted Médio FPS70 50ml,Fisiogel,Drogal,28.19,28.19,0.0,Compre Creme Hidratante Para Mãos E Pés Fisiogel 50g com melhor preço e condição na farmácia online Drogal.
6896,43435,Sabonete Dermotivin Scrub Bisnaga 60g,Dermotivin,Drogal,69.69,69.69,0.0,Compre Sabonete Dermotivin Scrub Bisnaga 60g com melhor preço e condição na farmácia online Drogal.
6897,9996975,Óleo de Banho Protetor Isdin Ureadin Calm 200ml,Isdin,Drogal,78.49,78.49,0.0,Compre Óleo de Banho Protetor Isdin Ureadin Calm 200ml com melhor preço e condição na farmácia online Drogal.
6898,660004,Profuse Essencele Filler R com 30g,Profuse,Drogal,170.79,170.79,0.0,Compre Profuse Essencele Filler R com 30g com melhor preço e condição na farmácia online Drogal.
6899,9993950,Hidratante Corporal La Roche Posay Lipikar Baume AP Light 400ml,La Roche Posay,Drogal,202.25,202.25,0.0,Compre Hidratante Corporal La Roche Posay Lipikar Baume AP Light 400ml com melhor preço e condição na farmácia online Drogal.
6900,9989909,Gel Plus Anti-Idade Facial Neostrata Oil-Control Skin 125g,Neostrata,Drogal,322.15,322.15,0.0,"O Gel Plus Renovador Facial Neostrata Oil-Control Skin é concentrado que atua normalizando a espessura da pele, uniformizando o tom e relevo da pele. Compre na farmácia online Drogal."
6901,9992414,Creme Clareador Para Mãos Eucerin Anti-Pigment FPS30 75ml,Eucerin,Drogal,160.39,160.39,0.0,Compre Creme Clareador Para Mãos Eucerin Anti-Pigment FPS30 75ml com melhor preço e condição na farmácia online Drogal.
6902,,Repelente Off Active Longa Duração Spray 170ml,Off,Drogal,,,,Compre Repelente Off Active Longa Duração Spray 170ml com melhor preço e condição na farmácia online Drogal.
6903,9994753,Balsamo Lipidico Fisiogel Ai Restaurador 400g,Fisiogel,Drogal,179.39,179.39,0.0,Compre Balsamo Lipidico Fisiogel Ai Restaurador 400g com melhor preço e condição na farmácia online Drogal.
6904,9992733,Gel Rejuvenescedor Facial Urby Men 40ml,Urby Men,Drogal,98.55,98.55,0.0,"O Gel Rejuvenescedor Facial Urby Men é anti-idade e possui ação antioxidante, hidrata a pele e melhora rugas e linhas de expressão. Compre na farmácia online Drogal."
6905,9987084,"Reparador Labial Profuse Nutrel 7,5g",Profuse,Drogal,45.25,45.25,0.0,O Reparador Labial Profuse Nutrel cria uma barreira protetora para a pele mantendo os lábios hidratados. Na Drogal você encontra os melhores produtos.
6906,9986603,Máscara Tensora Zeta Skin Ação Hidratante 60g,Profuse,Drogal,93.39,93.39,0.0,Compre os produtos que você precisa sem sair de casa com segurança e rapidez aqui na Drogal
6907,9984864,Hidratante Profuse Hidradeep Daily Pele Normal a Seca 400g,Zeta Skin,Drogal,28.65,28.65,0.0,"A linha de tratamento da Zeta Skin possui diversos ativos para manter sua pele saudável, hidratada e auxiliando na prevenção do envelhecimento da pele. Na Drogal você encontra os melhores produtos."
6908,9990518,Kit Protetor Solar Corporal Sveda FPS30 125ml + Protetor Solar Repelente de Insetos FPS30 125ml,Sveda,Drogal,49.99,49.99,0.0,Compre Kit Protetor Solar Corporal Sveda FPS30 125ml + Protetor Solar Repelente de Insetos FPS30 125ml com melhor preço e condição na farmácia online Drogal.
6909,9997592,Protetor Solar Facial Anthelios Airlicium+ La Roche-Posay FPS80 Cor 5.0 40g,La Roche Posay,Drogal,98.25,98.25,0.0,Compre Protetor Solar Facial Anthelios Airlicium+ La Roche-Posay FPS80 Cor 5.0 40g com melhor preço e condição na farmácia online Drogal.
6910,6520561,Loção Corporal Deo Hidratante Paixão Irresistível Flor de Lis 200ml,Paixão,Drogal,11.59,11.59,0.0,Compre Loção Corporal Deo Hidratante Paixão Irresistível Flor de Lis 200ml com melhor preço e condição na farmácia online Drogal.
6911,6520553,Loção Corporal Deo Hidratante Paixão Inspiradora Rosas Brancas 200ml,Paixão,Drogal,11.59,11.59,0.0,Compre Loção Corporal Deo Hidratante Paixão Inspiradora Rosas Brancas 200ml com melhor preço e condição na farmácia online Drogal.
6912,9982219,Solução Micelar Ultra La Roche-Posay Pele Sensível 400ml,La Roche Posay,Drogal,134.35,134.35,0.0,Compre Solução Micelar Ultra La Roche-Posay Pele Sensível 400ml com melhor preço e condição na farmácia online Drogal.
6913,9997032,Refil Shampoo Repositor Vichy Dercos Kera-Solutions 200ml,Vichy,Drogal,59.25,59.25,0.0,Compre Refil Shampoo Repositor Vichy Dercos Kera-Solutions 200ml com melhor preço e condição na farmácia online Drogal.
