Produto ID,Nome,Marca,SKU,EAN,Preço sem Desconto,Preço com Desconto,Descrição
sp-53293,Hydraporin Ai Loçao Hidratante Peles Secas E Extrasecas 450g,Mantecorp,53293,7891142204554,158.99,158.99,"<h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">APRESENTAÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">O Hydraporin AI é um</span><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> hidratante facial para peles secas e extrassecas</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> que ajuda a restaurar a umidade natural da pele. Sua fórmula é enriquecida com ácido hialurônico e proporciona </span><a href=""https://www.paguemenos.com.br/hidrata%C3%A7%C3%A3o?_q=hidrata%C3%A7%C3%A3omap=ft"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);"">hidratação intensa</a><span style=""background-color: transparent; color: rgb(0, 0, 0);""> para um efeito imediato e longa duração. A Loção Hidratante deixa a pele macia, sedosa e hidratada.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMPOSIÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Composto de Ceramidas (Ceramil) e Hydramil em Matriz 3D. Boskin (ativo com ação probiótica) e AI Complex: ativos botânicos e marinhos.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">PARA QUE SERVE</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">A loção hidratante é ideal para peles secas e extrassecas, pois recupera a barreira cutânea da pele, promovendo sua saúde e bem estar.&nbsp;Sua fórmula é enriquecida com água termal, que hidrata e acalma a pele, e ácido hialurônico, que promove uma hidratação intensa. Além disso, possui uma textura leve e não oleosa, que é rapidamente absorvida pela pele.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMO DEVO USAR</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Aplique o produto com movimentos suaves na pele limpa e seca, preferencialmente após o banho. Consulte um dermatologista. </span></p>"
sp-51904,Fisiogel Ai Loção Cremosa 400ml,Fisiogel,51904,7896251804831,142.99,142.99,"<h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">APRESENTAÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">O</span><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> Fisiogel Ai Loção Cremosa</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> é um </span><a href=""https://www.paguemenos.com.br/dermocosmeticos"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong>hidratante corporal</strong></a><span style=""background-color: transparent; color: rgb(0, 0, 0);""> com uma fórmula inovadora que contém uma </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">combinação única de ingredientes</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> para ajudar a </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">manter a pele hidratada e macia</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">. Sua fórmula conta com a </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">tecnologia BioMimic</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> que </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">imita as propriedades naturais da pele</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> para a </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">manter saudável</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> e também contém uma mistura de vitaminas e minerais essenciais para a saúde da pele. Sua fórmula </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">não contém fragrâncias</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">, </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">corantes</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">, </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">parabenos</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">, é </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">hipoalergênica</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> e </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">dermatologicamente testada</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">.&nbsp;</span></p><p><br></p><h3><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMPOSIÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Aqua, Caprylic/Capric Triglyceride, Glycerin, Pentylene Glycol, Butyrospermum Parkii Butter, Hydrogenated Lecithin, Palmitamide MEA, Hydroxyethylcellulose, Caprylyl Glycol, Xanthan Gum, Betaine, Squalane, Sarcosine, Acetamide MEA, Carbomer, Sodium Carbomer, Ceramide 3.</span></p><p><br></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">PARA QUE É INDICADO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">É indicado para </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">peles sensíveis, secas e irritadas</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">. O </span><a href=""https://www.paguemenos.com.br/dermocosmeticos/cuidados-com-o-corpo"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong>hidrante corporal</strong></a><span style=""background-color: transparent; color: rgb(0, 0, 0);""> conta com a </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">tecnologia BioMimic</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> para ajudar a manter a pele hidratada e saudável. A tecnologia BioMimic imita as propriedades naturais da pele para ajudar a manter o seu nível de hidratação. Esta loção também contém ácido hialurónico, um ingrediente natural que ajuda a manter a pele hidratada.</span></p><p><br></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMO DEVO USAR</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">É recomendado passar uma fina camada do produto na pele sempre que necessário.</span></p><p><br></p><p><br></p>"
sp-32578,Materskin Loção 200g,Materskin,32578,7896112410447,171.32,169.99,"Materskin Loção 200g<iframe width=""980"" height=""1729"" src=""//www.standout.com.br/biolab/p/pB6TZoqbwE8,/hidratante/materskin"" frameborder=""0"" allowfullscreen></iframe>"
sp-32423,Sabonete Amorável Enxofre 90g,Dauf,32423,7896216300798,8.99,8.99,"<h3>SABONETE AMORÁVEL ENXOFRE 90G</h3><p><a href=""https://www.paguemenos.com.br/amor%C3%81vel?_q=AMOR%C3%81VELmap=ftpage=4"" rel=""noopener noreferrer"" target=""_blank""><strong>Amorável </strong></a>sempre pensando em cuidar do seu bem-estar, desenvolveu para você um sabonete com fontes minerais e com propriedades anti-inflamatórias, adstringentes<strong> </strong>e anti-bacterianas. O <strong>Sabonete Amorável Enxofre</strong> auxilia e combate a caspa, a acne e oleosidade da pele e do couro cabeludo, além de aliviar inflamações, podendo ser utilizado em substituição aos sabonetes comuns. Além de proporciona uma pele limpa e esfoliada, serve praticamente para todos os tipos de pele.</p><h3>BENEFÍCIOS</h3><ul><li>Elimina Fungos.</li><li>Combate Dermatites.</li><li>Não contém parabenos.</li><li>Auxilia no tratamento da pele com acne.</li><li>Sabonete em barra, com base vegetal e enxofre a 7%.</li><li>Auxilia no controle da oleosidade da pele e do couro cabeludo.</li></ul><h3>COMO DEVO USAR</h3><ul><li><span style=""color: black;"">Friccionar várias vezes sabonete enxofre Amorável até formar espuma suficiente para completa higiene da pele. </span></li><li><span style=""color: black;"">Enxaguar em água corrente. </span></li><li><span style=""color: black;"">Em caso de irritação, interromper o uso.</span></li></ul><h3><strong style=""color: black;"">Cada pele possui características próprias, consulte sempre um Dermatologista ou um médico.</strong></h3><h3><span style=""color: black;"">COMPOSIÇÃO</span></h3><p><span style=""color: black;"">Tallawomide dea, orbignya oleífera seed oil, sodium hydroxide, alcohol, sucrose, glycerin, proplylene glycol, dipropylene, glycol, sodium lactate, sodium laureth, sulfate, celtyl alcohol, EDTA, lactic acid, calcium carbonate, diethyl phthalate, parfum, Cl 13065, Cl 11680.</span></p><h3>CONTRAINDICAÇÃO</h3><ul><li>Converse com um dermatologista antes de fazer uso de qualquer produto em sua pele.</li><li>Uso externo.</li><li>Não ingerir.</li><li>Caso haja contato com os olhos, lave-os abundantemente.&nbsp;</li><li><span style=""color: black;"">Em caso de irritação, suspender o uso e procurar um médico ou dermatologista.</span></li><li>Conservar em local fresco e arejado.</li><li>Mantenha fora do alcance das crianças.</li></ul>"
sp-55223,Sabonete Liquido Facial Nupill Vitamina C 200ml,Nupill,55223,7898911301124,22.49,22.49,Sabonete Liquido Facial Nupill Vitamina C 200ml
sp-7480,Sabonete Líquido Nivea Erva Doce 250ml,Nivea,7480,7890704810738,12.29,12.29,"<h3>APRESENTAÇÃO:</h3><p>O <strong>Sabonete Líquido Nivea Erva Doce </strong>oferece uma experiência refrescante e revigorante durante o banho. Sua fórmula única combina o poder da erva-doce com a expertise da Nivea em cuidados com a pele, proporcionando uma limpeza suave e revigorante para o seu corpo.</p><p><strong>BENEFÍCIOS</strong></p><ul><li>Limpeza suave e refrescante.</li><li>Fragrância revigorante de erva-doce.</li><li>Fórmula delicada.</li><li>Hidratação equilibrada.</li><li>Dermatologicamente testado.</li><li>pH balanceado.</li><li>Sensação de frescor.</li><li>Cuida da pele durante o banho.</li><li>Ideal para uso diário.</li><li>Embalagem prática e econômica.</li></ul><p><strong>PARA QUE SERVE</strong></p><p>O Sabonete Líquido Nivea Erva Doce foi desenvolvido para oferecer uma limpeza suave e refrescante, deixando sua pele com uma sensação de frescor durante e após o banho. Sua fragrância de erva-doce proporciona uma experiência revigorante, enquanto sua fórmula cuida da sua pele com delicadeza.</p><p><strong>COMO DEVO USAR</strong></p><ul><li>Aplique o sabonete líquido na esponja ou diretamente na pele molhada.</li><li>Massageie suavemente o corpo.</li><li>Enxágue abundantemente com água.</li><li>Use diariamente durante o banho para obter melhores resultados.</li></ul><p><strong>ADVERTÊNCIAS</strong></p><ul><li>Uso externo.</li><li>Evite o contato com os olhos.</li><li>Em caso de irritação, suspenda o uso.</li><li>Mantenha fora do alcance das crianças.</li><li>Armazene em local seco e fresco.</li></ul><p><br></p>"
sp-33717,Sabonete Amorável Glicerina Erva Doce 100g,Dauf,33717,7896216300811,5.99,5.99,"<h3>APRESENTAÇÃO</h3><p><a href=""https://www.paguemenos.com.br/amor%C3%81vel?_q=AMOR%C3%81VELmap=ftpage=4"" rel=""noopener noreferrer"" target=""_blank"" style=""color: black;""><strong>Amorável </strong></a><span style=""color: black;"">sempre pensando em cuidar do seu bem estar, desenvolveu para você O </span><strong style=""color: black;"">Sabonete&nbsp;Glicerinado de Erva Doce </strong><span style=""color: black;"">com óleos vegetais e extratos naturais de erva doce, indicado para peles secas e sensíveis, promovendo </span>limpeza suave e calmante dando um toque de maciez e limpa profundamente sem agredir. Atua como aliado na prevenção de danos causados à pele pela exposição do sol e poluição. O seu uso diário mantém sua pele bonita, limpa e hidratada.</p><h3>BENEFÍCIOS</h3><ul><li>Ação calmante.</li><li>Ação refrescante.</li><li>Todos os tipos de pele.</li><li>Dermatologicamente testado.</li><li>Auxiliando na limpeza e hidratação.</li></ul><h3>COMO DEVO USAR</h3><ul><li><span style=""color: black;"">Friccionar várias vezes sabonete enxofre Amorável até formar espuma suficiente para completa higiene da pele. </span></li><li><span style=""color: black;"">Enxaguar em água corrente. </span></li><li><span style=""color: black;"">Em caso de irritação, interrompe o uso e consultar Dermatologista ou um médico.</span></li></ul><h3><strong style=""color: black;"">Cada pele possui características próprias, consulte sempre um Dermatologista.&nbsp;</strong></h3><h3><span style=""color: black;"">COMPOSIÇÃO</span></h3><p><span style=""color: black;"">Tallawomide dea, orbignya oleífera seed oil, sodium hydroxide, alcohol, sucrose, glycerin, proplylene glycol, dipropylene, glycol, sodium lactate, sodium laureth, sulfate, BHT, PEG 75, pimpinela anisum fluit extract, Cl 74260, sorbitol, stearic, acid, parfum.&nbsp;</span></p><h3>CONTRAINDICAÇÃO</h3><ul><li>Converse com um dermatologista antes de fazer uso de qualquer produto em sua pele.</li><li>Uso externo.</li><li>Não ingerir.</li><li>Caso haja contato com os olhos, lave-os abundantemente.</li><li>Se houver irritação, suspenda o uso imediatamente e procure orientação médica.</li><li>Conservar em local fresco e arejado.</li><li>Mantenha fora do alcance das crianças.</li><li><span style=""color: black;"">Em caso de irritação, suspender o uso e procurar um médico ou dermatologista.</span></li></ul><p><strong style=""color: black;"">N° Processo: 25351.595675/2017-03</strong></p>"
sp-60522,Epidrat Calm B5 50ml,Mantecorp,60056,7891142205544,73.99,73.99,Epidrat Calm B5 50ml
sp-54702,Agua Micelar Nivea Air Mat 7 Em 1 200ml,Nivea,54702,4005900662019,30.49,30.49,"<p>O que é?<br>
Água micelar que oferece 7 benefícios em um só produto. Limpa, hidrata, remove a oleosidade, tonifica, demaquila, acalma e refresca. Você precisa desse cuidado. Garanta a sua!<br><br>Para que serve o Água Micelar Nivea 7 Em 1 Efeito Matte?<br>
Com fórmula poderosa, esta solução de limpeza retira todas as impurezas da pele, inclusive resíduos de maquiagem. Indicado para pele mista a oleosa.<br><br>Benefícios e diferenciais<br>- Sem perfume<br>
- Não precisa enxaguar depois de usar<br>- Para todos os tipos de pele<br><br>Como usar o Água Micelar Nivea 7 Em 1 Efeito Matte?Agite antes de usar. Com os olhos fechados, aplique a loção com algodão, limpando rosto, cílios e pálpebras. Use pela manhã e à noite.<br><br>Uma unidade de embalagem contém 200ml</p>"
sp-25017,Sabonete Líquido Fiorucci Erva Doce 500ml,Fiorucci,25017,7891177810010,17.99,17.99,Sabonete Líquido Fiorucci Erva Doce 500ml
sp-17248,Sabonete Barra Granado Glicerina Amendoas 90G,Granado,17248,7896512905239,7.99,7.99,"Formulado com glicerina vegetal, limpa com suavidade a pele, deixando-a macia e perfumada. Enriquecido com alta concentração de extrato natural de amêndoa, que tem ações umectante e hidratante. Indicado para a limpeza diária de todos os tipos de pele. Embalagem com o selo FSC de manejo florestal responsável. Fórmula biodegradável. Livre de parabenos e ingredientes de origem animal. Conteúdo: 90g."
sp-54611,Bioderma Pigment Bio Sensitive Areas Creme Clareador Corporal 75ml,Bioderma,54611,3701129800096,139.99,139.99,"<h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">APRESENTAÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">O </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Bioderma Pigmentbio Sensitive Areas</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> é um </span><a href=""https://www.paguemenos.com.br/dermocosmeticos"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);"">tratamento clareador</a><span style=""background-color: transparent; color: rgb(0, 0, 0);""> para as áreas íntimas que promete resultados em até 4 semanas. Ele é feito com uma fórmula à base de ácido kójico e niacinamida, que agem juntos para inibir a produção de melanina e clarear a pele. O tratamento também contém ácido hialurônico, que hidrata e suaviza a pele.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMPOSIÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Aqua/Water/Eau, Glycerin, Cetyl Alcohol, Dimethicone, Polymethylsilsesquioxane, Dipropylene Glycol, Propylheptyl Caprylate, Caprylic/Capric Triglyceride, Hdi/Trimethylol Hexyllactone Crosspolymer, C14-22 Alcohols, Pentylene Glycol, Carbomer, Polysilicone-11, Caprylyl Glycol, 1,2-Hexanediol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Butylene Glycol, Disodium Edta, Lysine, C12-20 Alkyl Glucoside, Azelaic Acid, Laminaria Ochroleuca Extract, Mannitol, Salicylic Acid, Xylitol, Andrographis Paniculata Leaf Extract, Rhamnose, Sodium Hydroxide, Glycyrrhiza Glabra (Licorice) Root Extract, Decyl Glucoside, Fructooligosaccharides, Tocopherol. [Bi 750]</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">PARA QUE SERVE</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">O Bioderma Pigmentbio Sensitive Areas clareador para áreas íntimas é um produto que promete clarear a pele das áreas íntimas. Ele é enriquecido com vitamina C e ácido tranexâmico, que ajudam a reduzir a pigmentação da pele. Além disso, o produto também contém alantoína e glicerina, que hidratam e suavizam a pele.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMO DEVO USAR	</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Aplique o produto diretamente na área desejada e espalhar uniformemente. O produto deve ser aplicado duas vezes ao dia, de preferência no período da manhã e à noite, até que a pele esteja completamente clareada.</span></p>"
